file,speaker,emotion,source,split
EMOITA/data/1619253345181.wav,emoita_423,disgust,emoita,train
EMOITA/data/1613338599534.wav,emoita_246,disgust,emoita,train
EMOITA/data/1614847640661.wav,emoita_335,disgust,emoita,train
EMOITA/data/1613646311735.wav,emoita_297,disgust,emoita,train
EMOITA/data/1613338756899.wav,emoita_246,disgust,emoita,train
EMOITA/data/1613466626177.wav,emoita_279,disgust,emoita,train
EMOITA/data/1614279248477.wav,emoita_087,disgust,emoita,train
EMOITA/data/1614112412906.wav,emoita_076,disgust,emoita,train
EMOITA/data/1614166964902.wav,emoita_045,disgust,emoita,train
EMOITA/data/1614409627984.wav,emoita_093,disgust,emoita,train
EMOITA/data/1614119273279.wav,emoita_079,disgust,emoita,train
EMOITA/data/1614787201218.wav,emoita_332,disgust,emoita,train
EMOITA/data/1613320012594.wav,emoita_226,disgust,emoita,train
EMOITA/data/1617784170466.wav,emoita_379,disgust,emoita,train
EMOITA/data/1613823246748.wav,emoita_104,disgust,emoita,train
EMOITA/data/1614349554090.wav,emoita_431,disgust,emoita,train
EMOITA/data/1614185632621.wav,emoita_328,disgust,emoita,train
EMOITA/data/1613461211157.wav,emoita_276,disgust,emoita,train
EMOITA/data/1613587834972.wav,emoita_304,disgust,emoita,train
EMOITA/data/1614601791436.wav,emoita_101,disgust,emoita,train
EMOITA/data/1614152933544.wav,emoita_080,disgust,emoita,train
EMOITA/data/1614174998779.wav,emoita_081,disgust,emoita,train
EMOITA/data/1614279229396.wav,emoita_087,disgust,emoita,train
EMOITA/data/1615738759434.wav,emoita_382,disgust,emoita,train
EMOITA/data/1614175153723.wav,emoita_081,disgust,emoita,train
EMOITA/data/1613824110608.wav,emoita_104,disgust,emoita,train
EMOITA/data/1613061919585.wav,emoita_314,disgust,emoita,train
EMOITA/data/1614274563171.wav,emoita_109,fear,emoita,train
EMOITA/data/1613215643056.wav,emoita_193,fear,emoita,train
EMOITA/data/1613512890318.wav,emoita_302,fear,emoita,train
EMOITA/data/1616251733738.wav,emoita_399,fear,emoita,train
EMOITA/data/1613310532180.wav,emoita_206,fear,emoita,train
EMOITA/data/1614279288908.wav,emoita_087,fear,emoita,train
EMOITA/data/1614086541853.wav,emoita_107,fear,emoita,train
EMOITA/data/1613478666330.wav,emoita_270,fear,emoita,train
EMOITA/data/1616246502648.wav,emoita_112,fear,emoita,train
EMOITA/data/1613831553436.wav,emoita_265,fear,emoita,train
EMOITA/data/1615738709024.wav,emoita_382,fear,emoita,train
EMOITA/data/1614349636822.wav,emoita_431,fear,emoita,train
EMOITA/data/1614278355707.wav,emoita_052,fear,emoita,train
EMOITA/data/1614274289913.wav,emoita_109,fear,emoita,train
EMOITA/data/1616270430320.wav,emoita_259,fear,emoita,train
EMOITA/data/1614175104230.wav,emoita_081,fear,emoita,train
EMOITA/data/1614601984651.wav,emoita_101,fear,emoita,train
EMOITA/data/1620376582052.wav,emoita_428,fear,emoita,train
EMOITA/data/1615738131450.wav,emoita_382,fear,emoita,train
EMOITA/data/1617648472016.wav,emoita_416,fear,emoita,train
EMOITA/data/1614251135285.wav,emoita_300,fear,emoita,train
EMOITA/data/1614450982067.wav,emoita_120,fear,emoita,train
EMOITA/data/1614184163314.wav,emoita_287,fear,emoita,train
EMOITA/data/1614450940178.wav,emoita_120,fear,emoita,train
EMOITA/data/1613930720788.wav,emoita_005,fear,emoita,train
EMOITA/data/1614279011826.wav,emoita_087,fear,emoita,train
EMOITA/data/1616251798086.wav,emoita_399,fear,emoita,train
EMOITA/data/1613824221046.wav,emoita_104,fear,emoita,train
EMOITA/data/1614251143684.wav,emoita_300,fear,emoita,train
EMOITA/data/1614274033416.wav,emoita_109,fear,emoita,train
EMOITA/data/1613493583867.wav,emoita_291,fear,emoita,train
EMOITA/data/1615227000950.wav,emoita_035,fear,emoita,train
EMOITA/data/1614529807960.wav,emoita_098,fear,emoita,train
EMOITA/data/1614715251226.wav,emoita_027,fear,emoita,train
EMOITA/data/1614175586202.wav,emoita_081,fear,emoita,train
EMOITA/data/1613406076496.wav,emoita_261,fear,emoita,train
EMOITA/data/1614279109841.wav,emoita_087,fear,emoita,train
EMOITA/data/1613320058848.wav,emoita_226,fear,emoita,train
EMOITA/data/1613463131462.wav,emoita_277,fear,emoita,train
EMOITA/data/1614335345157.wav,emoita_431,fear,emoita,train
EMOITA/data/1613405713928.wav,emoita_261,fear,emoita,train
EMOITA/data/1614083356635.wav,emoita_006,fear,emoita,train
EMOITA/data/1613478160943.wav,emoita_270,fear,emoita,train
EMOITA/data/1615737916558.wav,emoita_382,fear,emoita,train
EMOITA/data/1613493671953.wav,emoita_293,fear,emoita,train
EMOITA/data/1613223295778.wav,emoita_203,fear,emoita,train
EMOITA/data/1614073103316.wav,emoita_106,fear,emoita,train
EMOITA/data/1616755130601.wav,emoita_124,fear,emoita,train
EMOITA/data/1614802335887.wav,emoita_431,fear,emoita,train
EMOITA/data/1615929710479.wav,emoita_388,fear,emoita,train
EMOITA/data/1613578919309.wav,emoita_287,fear,emoita,train
EMOITA/data/1615738386918.wav,emoita_382,fear,emoita,train
EMOITA/data/1613512776699.wav,emoita_302,fear,emoita,train
EMOITA/data/1613495783102.wav,emoita_294,fear,emoita,train
EMOITA/data/1616505517700.wav,emoita_314,fear,emoita,train
EMOITA/data/1614601905414.wav,emoita_101,fear,emoita,train
EMOITA/data/1616269217282.wav,emoita_259,fear,emoita,train
EMOITA/data/1614625048293.wav,emoita_013,fear,emoita,train
EMOITA/data/1613058328259.wav,emoita_314,fear,emoita,train
EMOITA/data/1613466983548.wav,emoita_279,fear,emoita,train
EMOITA/data/1613339186294.wav,emoita_246,fear,emoita,train
EMOITA/data/1613215444887.wav,emoita_193,fear,emoita,train
EMOITA/data/1613325186513.wav,emoita_232,fear,emoita,train
EMOITA/data/1616252981118.wav,emoita_112,fear,emoita,train
EMOITA/data/1614348500337.wav,emoita_431,fear,emoita,train
EMOITA/data/1613478957681.wav,emoita_270,fear,emoita,train
EMOITA/data/1613823511079.wav,emoita_104,fear,emoita,train
EMOITA/data/1613824035216.wav,emoita_104,fear,emoita,train
EMOITA/data/1614174989402.wav,emoita_081,fear,emoita,train
EMOITA/data/1613477792050.wav,emoita_270,fear,emoita,train
EMOITA/data/1614765021055.wav,emoita_028,fear,emoita,train
EMOITA/data/1614274224912.wav,emoita_109,fear,emoita,train
EMOITA/data/1613493600250.wav,emoita_291,fear,emoita,train
EMOITA/data/1615228310855.wav,emoita_035,fear,emoita,train
EMOITA/data/1615738519355.wav,emoita_382,fear,emoita,train
EMOITA/data/1616251583612.wav,emoita_399,fear,emoita,train
EMOITA/data/1615929377664.wav,emoita_388,fear,emoita,train
EMOITA/data/1614108024486.wav,emoita_007,fear,emoita,train
EMOITA/data/1613461024911.wav,emoita_276,fear,emoita,train
EMOITA/data/1614627046438.wav,emoita_079,fear,emoita,train
EMOITA/data/1613824210458.wav,emoita_104,fear,emoita,train
EMOITA/data/1613466653802.wav,emoita_279,fear,emoita,train
EMOITA/data/1615227945275.wav,emoita_035,fear,emoita,train
EMOITA/data/1614847606941.wav,emoita_335,fear,emoita,train
EMOITA/data/1614029480993.wav,emoita_037,fear,emoita,train
EMOITA/data/1613825824682.wav,emoita_134,fear,emoita,train
EMOITA/data/1613478901733.wav,emoita_270,fear,emoita,train
EMOITA/data/1613466770352.wav,emoita_279,fear,emoita,train
EMOITA/data/1613587792725.wav,emoita_304,fear,emoita,train
EMOITA/data/1613329064297.wav,emoita_242,fear,emoita,train
EMOITA/data/1613317320814.wav,emoita_218,fear,emoita,train
EMOITA/data/1613215594120.wav,emoita_193,fear,emoita,train
EMOITA/data/1614550546236.wav,emoita_100,fear,emoita,train
EMOITA/data/1613663482838.wav,emoita_313,fear,emoita,train
EMOITA/data/1613330359183.wav,emoita_223,fear,emoita,train
EMOITA/data/1614163124629.wav,emoita_148,fear,emoita,train
EMOITA/data/1614254456594.wav,emoita_007,fear,emoita,train
EMOITA/data/1616246441446.wav,emoita_112,fear,emoita,train
EMOITA/data/1613772521542.wav,emoita_325,fear,emoita,train
EMOITA/data/1617648431626.wav,emoita_416,fear,emoita,train
EMOITA/data/1613918150227.wav,emoita_138,fear,emoita,train
EMOITA/data/1615738976607.wav,emoita_382,fear,emoita,train
EMOITA/data/1614278297076.wav,emoita_052,fear,emoita,train
EMOITA/data/1614030720539.wav,emoita_037,fear,emoita,train
EMOITA/data/1615738947875.wav,emoita_382,fear,emoita,train
EMOITA/data/1613467069836.wav,emoita_279,fear,emoita,train
EMOITA/data/1614112086605.wav,emoita_076,fear,emoita,train
EMOITA/data/1616249906234.wav,emoita_112,fear,emoita,train
EMOITA/data/1616505554877.wav,emoita_314,fear,emoita,train
EMOITA/data/1620665617000.wav,emoita_429,fear,emoita,train
EMOITA/data/1613478681315.wav,emoita_270,fear,emoita,train
EMOITA/data/1614409825981.wav,emoita_093,fear,emoita,train
EMOITA/data/1614409489749.wav,emoita_093,fear,emoita,train
EMOITA/data/1614550515486.wav,emoita_100,fear,emoita,train
EMOITA/data/1613645500996.wav,emoita_296,fear,emoita,train
EMOITA/data/1614191115199.wav,emoita_150,fear,emoita,train
EMOITA/data/1613831530807.wav,emoita_265,fear,emoita,train
EMOITA/data/1614152776759.wav,emoita_080,fear,emoita,train
EMOITA/data/1613407713368.wav,emoita_263,fear,emoita,train
EMOITA/data/1613460848533.wav,emoita_276,fear,emoita,train
EMOITA/data/1615371651087.wav,emoita_366,fear,emoita,train
EMOITA/data/1613338570129.wav,emoita_246,fear,emoita,train
EMOITA/data/1613478007736.wav,emoita_270,fear,emoita,train
EMOITA/data/1613215147255.wav,emoita_193,fear,emoita,train
EMOITA/data/1614273846297.wav,emoita_052,fear,emoita,train
EMOITA/data/1613478528015.wav,emoita_270,fear,emoita,train
EMOITA/data/1616269456373.wav,emoita_259,fear,emoita,train
EMOITA/data/1615110654613.wav,emoita_130,fear,emoita,train
EMOITA/data/1613831516422.wav,emoita_265,fear,emoita,train
EMOITA/data/1613403451957.wav,emoita_258,fear,emoita,train
EMOITA/data/1614249598103.wav,emoita_017,fear,emoita,train
EMOITA/data/1614274961313.wav,emoita_052,fear,emoita,train
EMOITA/data/1614029957110.wav,emoita_037,fear,emoita,train
EMOITA/data/1613830838793.wav,emoita_265,fear,emoita,train
EMOITA/data/1616269337525.wav,emoita_259,fear,emoita,train
EMOITA/data/1613157114584.wav,emoita_314,fear,emoita,train
EMOITA/data/1614625168985.wav,emoita_013,fear,emoita,train
EMOITA/data/1615228178183.wav,emoita_035,fear,emoita,train
EMOITA/data/1614254218524.wav,emoita_007,fear,emoita,train
EMOITA/data/1616251892152.wav,emoita_399,fear,emoita,train
EMOITA/data/1613339118641.wav,emoita_246,fear,emoita,train
EMOITA/data/1614340456684.wav,emoita_156,fear,emoita,train
EMOITA/data/1614602279450.wav,emoita_101,fear,emoita,train
EMOITA/data/1613461189616.wav,emoita_276,fear,emoita,train
EMOITA/data/1613328174047.wav,emoita_241,fear,emoita,train
EMOITA/data/1613466852073.wav,emoita_279,fear,emoita,train
EMOITA/data/1614279223824.wav,emoita_087,fear,emoita,train
EMOITA/data/1613317289646.wav,emoita_218,fear,emoita,train
EMOITA/data/1613472982367.wav,emoita_266,fear,emoita,train
EMOITA/data/1613319772355.wav,emoita_226,fear,emoita,train
EMOITA/data/1614147055585.wav,emoita_111,fear,emoita,train
EMOITA/data/1614375097522.wav,emoita_092,fear,emoita,train
EMOITA/data/1614767740181.wav,emoita_065,fear,emoita,train
EMOITA/data/1615228229657.wav,emoita_035,fear,emoita,train
EMOITA/data/1620377045713.wav,emoita_428,fear,emoita,train
EMOITA/data/1614348480207.wav,emoita_431,fear,emoita,train
EMOITA/data/1613493817665.wav,emoita_293,fear,emoita,train
EMOITA/data/1613406501427.wav,emoita_264,fear,emoita,train
EMOITA/data/1617007490705.wav,emoita_412,fear,emoita,train
EMOITA/data/1614152826368.wav,emoita_080,fear,emoita,train
EMOITA/data/1614348535533.wav,emoita_431,fear,emoita,train
EMOITA/data/1613063495574.wav,emoita_190,fear,emoita,train
EMOITA/data/1616075328216.wav,emoita_395,fear,emoita,train
EMOITA/data/1613656646922.wav,emoita_316,fear,emoita,train
EMOITA/data/1613326881749.wav,emoita_239,fear,emoita,train
EMOITA/data/1613512727765.wav,emoita_302,fear,emoita,train
EMOITA/data/1613991909589.wav,emoita_300,fear,emoita,train
EMOITA/data/1620217631789.wav,emoita_426,fear,emoita,train
EMOITA/data/1613466600753.wav,emoita_279,fear,emoita,train
EMOITA/data/1614576502848.wav,emoita_060,fear,emoita,train
EMOITA/data/1613463261076.wav,emoita_277,fear,emoita,train
EMOITA/data/1613214939042.wav,emoita_193,fear,emoita,train
EMOITA/data/1614191230165.wav,emoita_151,fear,emoita,train
EMOITA/data/1614278116235.wav,emoita_052,fear,emoita,train
EMOITA/data/1613493035164.wav,emoita_291,fear,emoita,train
EMOITA/data/1613323412708.wav,emoita_229,fear,emoita,train
EMOITA/data/1613831882580.wav,emoita_265,fear,emoita,train
EMOITA/data/1613478309568.wav,emoita_270,fear,emoita,train
EMOITA/data/1614601889675.wav,emoita_101,fear,emoita,train
EMOITA/data/1613919096151.wav,emoita_138,fear,emoita,train
EMOITA/data/1614348787733.wav,emoita_431,fear,emoita,train
EMOITA/data/1613302911384.wav,emoita_202,fear,emoita,train
EMOITA/data/1613310468198.wav,emoita_206,fear,emoita,train
EMOITA/data/1614550326300.wav,emoita_100,fear,emoita,train
EMOITA/data/1615227198698.wav,emoita_035,fear,emoita,train
EMOITA/data/1613823673385.wav,emoita_104,fear,emoita,train
EMOITA/data/1613063326351.wav,emoita_190,fear,emoita,train
EMOITA/data/1613333378099.wav,emoita_244,fear,emoita,train
EMOITA/data/1613406223462.wav,emoita_261,fear,emoita,train
EMOITA/data/1615500586993.wav,emoita_213,fear,emoita,train
EMOITA/data/1613493621560.wav,emoita_291,fear,emoita,train
EMOITA/data/1613919315726.wav,emoita_138,fear,emoita,train
EMOITA/data/1613406242164.wav,emoita_261,fear,emoita,train
EMOITA/data/1614601769685.wav,emoita_101,fear,emoita,train
EMOITA/data/1614348929829.wav,emoita_431,fear,emoita,train
EMOITA/data/1613222685914.wav,emoita_203,fear,emoita,train
EMOITA/data/1615371663210.wav,emoita_366,fear,emoita,train
EMOITA/data/1613918037177.wav,emoita_138,fear,emoita,train
EMOITA/data/1613408131120.wav,emoita_265,fear,emoita,train
EMOITA/data/1613485491492.wav,emoita_283,fear,emoita,train
EMOITA/data/1616270554638.wav,emoita_259,fear,emoita,train
EMOITA/data/1614799003365.wav,emoita_053,fear,emoita,train
EMOITA/data/1613467106867.wav,emoita_279,fear,emoita,train
EMOITA/data/1616329113879.wav,emoita_259,fear,emoita,train
EMOITA/data/1614274197944.wav,emoita_109,fear,emoita,train
EMOITA/data/1613329196384.wav,emoita_242,fear,emoita,train
EMOITA/data/1613830936497.wav,emoita_003,fear,emoita,train
EMOITA/data/1614200296692.wav,emoita_324,fear,emoita,train
EMOITA/data/1613405848035.wav,emoita_261,fear,emoita,train
EMOITA/data/1614284559545.wav,emoita_053,fear,emoita,train
EMOITA/data/1616010983136.wav,emoita_164,fear,emoita,train
EMOITA/data/1614003184589.wav,emoita_326,fear,emoita,train
EMOITA/data/1615929621074.wav,emoita_388,fear,emoita,train
EMOITA/data/1615371733334.wav,emoita_366,fear,emoita,train
EMOITA/data/1616495450791.wav,emoita_259,fear,emoita,train
EMOITA/data/1617007541802.wav,emoita_412,fear,emoita,train
EMOITA/data/1614274139630.wav,emoita_109,fear,emoita,train
EMOITA/data/1614409598483.wav,emoita_093,fear,emoita,train
EMOITA/data/1613493749340.wav,emoita_293,fear,emoita,train
EMOITA/data/1615738816212.wav,emoita_382,fear,emoita,train
EMOITA/data/1613836736912.wav,emoita_314,fear,emoita,train
EMOITA/data/1614880253819.wav,emoita_337,fear,emoita,train
EMOITA/data/1614086454397.wav,emoita_107,fear,emoita,train
EMOITA/data/1613310803476.wav,emoita_213,fear,emoita,train
EMOITA/data/1613406418861.wav,emoita_264,fear,emoita,train
EMOITA/data/1613678511479.wav,emoita_322,fear,emoita,train
EMOITA/data/1614084268168.wav,emoita_006,fear,emoita,train
EMOITA/data/1613512826128.wav,emoita_302,fear,emoita,train
EMOITA/data/1614602043115.wav,emoita_101,fear,emoita,train
EMOITA/data/1614802480417.wav,emoita_431,fear,emoita,train
EMOITA/data/1615228081502.wav,emoita_035,fear,emoita,train
EMOITA/data/1614152844027.wav,emoita_080,fear,emoita,train
EMOITA/data/1612879371424.wav,emoita_176,fear,emoita,train
EMOITA/data/1614271267820.wav,emoita_287,fear,emoita,train
EMOITA/data/1614279188096.wav,emoita_087,fear,emoita,train
EMOITA/data/1616149793234.wav,emoita_397,fear,emoita,train
EMOITA/data/1615228598212.wav,emoita_035,fear,emoita,train
EMOITA/data/1614087473223.wav,emoita_142,fear,emoita,train
EMOITA/data/1616251611350.wav,emoita_399,fear,emoita,train
EMOITA/data/1613407960174.wav,emoita_265,fear,emoita,train
EMOITA/data/1614550051010.wav,emoita_100,fear,emoita,train
EMOITA/data/1614420239655.wav,emoita_018,fear,emoita,train
EMOITA/data/1613339773268.wav,emoita_247,fear,emoita,train
EMOITA/data/1613478485966.wav,emoita_270,fear,emoita,train
EMOITA/data/1615072985370.wav,emoita_346,fear,emoita,train
EMOITA/data/1613824324187.wav,emoita_104,fear,emoita,train
EMOITA/data/1613493551283.wav,emoita_291,fear,emoita,train
EMOITA/data/1614767821770.wav,emoita_065,fear,emoita,train
EMOITA/data/1614073073542.wav,emoita_106,fear,emoita,train
EMOITA/data/1614550243078.wav,emoita_100,fear,emoita,train
EMOITA/data/1614601944434.wav,emoita_101,fear,emoita,train
EMOITA/data/1614174941341.wav,emoita_081,fear,emoita,train
EMOITA/data/1617648417604.wav,emoita_416,fear,emoita,train
EMOITA/data/1616505545951.wav,emoita_314,fear,emoita,train
EMOITA/data/1614278196198.wav,emoita_052,fear,emoita,train
EMOITA/data/1616253030091.wav,emoita_112,fear,emoita,train
EMOITA/data/1614198343343.wav,emoita_431,fear,emoita,train
EMOITA/data/1613404767894.wav,emoita_259,fear,emoita,train
EMOITA/data/1614174534535.wav,emoita_081,fear,emoita,train
EMOITA/data/1614279470831.wav,emoita_087,fear,emoita,train
EMOITA/data/1613554168689.wav,emoita_314,fear,emoita,train
EMOITA/data/1614171768883.wav,emoita_114,fear,emoita,train
EMOITA/data/1613223315717.wav,emoita_203,fear,emoita,train
EMOITA/data/1612887923931.wav,emoita_178,fear,emoita,train
EMOITA/data/1614088058928.wav,emoita_142,fear,emoita,train
EMOITA/data/1615416336506.wav,emoita_370,fear,emoita,train
EMOITA/data/1614550539586.wav,emoita_100,fear,emoita,train
EMOITA/data/1614802425125.wav,emoita_431,fear,emoita,train
EMOITA/data/1616248745880.wav,emoita_112,fear,emoita,train
EMOITA/data/1614174692654.wav,emoita_081,fear,emoita,train
EMOITA/data/1613466458737.wav,emoita_279,fear,emoita,train
EMOITA/data/1613327180568.wav,emoita_239,fear,emoita,train
EMOITA/data/1614162166873.wav,emoita_113,fear,emoita,train
EMOITA/data/1613512614911.wav,emoita_302,fear,emoita,train
EMOITA/data/1614349008307.wav,emoita_431,fear,emoita,train
EMOITA/data/1613824288051.wav,emoita_104,fear,emoita,train
EMOITA/data/1614802404917.wav,emoita_431,fear,emoita,train
EMOITA/data/1614610438250.wav,emoita_162,fear,emoita,train
EMOITA/data/1616245649038.wav,emoita_170,fear,emoita,train
EMOITA/data/1613377801223.wav,emoita_251,fear,emoita,train
EMOITA/data/1613824096096.wav,emoita_104,fear,emoita,train
EMOITA/data/1614030539928.wav,emoita_037,fear,emoita,train
EMOITA/data/1614601740137.wav,emoita_101,fear,emoita,train
EMOITA/data/1619253543579.wav,emoita_423,fear,emoita,train
EMOITA/data/1614880177923.wav,emoita_337,fear,emoita,train
EMOITA/data/1616249541591.wav,emoita_399,fear,emoita,train
EMOITA/data/1614082496062.wav,emoita_006,fear,emoita,train
EMOITA/data/1613645616715.wav,emoita_296,fear,emoita,train
EMOITA/data/1613860709580.wav,emoita_137,fear,emoita,train
EMOITA/data/1613576840571.wav,emoita_306,fear,emoita,train
EMOITA/data/1615583526638.wav,emoita_003,fear,emoita,train
EMOITA/data/1620376666293.wav,emoita_428,fear,emoita,train
EMOITA/data/1615416068194.wav,emoita_370,fear,emoita,train
EMOITA/data/1614278954654.wav,emoita_087,fear,emoita,train
EMOITA/data/1614358742736.wav,emoita_090,fear,emoita,train
EMOITA/data/1613494459815.wav,emoita_293,fear,emoita,train
EMOITA/data/1614274535222.wav,emoita_109,fear,emoita,train
EMOITA/data/1614627064747.wav,emoita_079,fear,emoita,train
EMOITA/data/1614278929773.wav,emoita_087,fear,emoita,train
EMOITA/data/1614349614827.wav,emoita_431,fear,emoita,train
EMOITA/data/1614184368674.wav,emoita_287,fear,emoita,train
EMOITA/data/1613861034580.wav,emoita_137,fear,emoita,train
EMOITA/data/1614273942302.wav,emoita_109,fear,emoita,train
EMOITA/data/1613930729491.wav,emoita_005,fear,emoita,train
EMOITA/data/1616245809431.wav,emoita_170,fear,emoita,train
EMOITA/data/1614626070647.wav,emoita_079,fear,emoita,train
EMOITA/data/1613464373450.wav,emoita_277,fear,emoita,train
EMOITA/data/1614550643660.wav,emoita_100,fear,emoita,train
EMOITA/data/1613325126014.wav,emoita_233,fear,emoita,train
EMOITA/data/1613478361045.wav,emoita_270,fear,emoita,train
EMOITA/data/1615123412950.wav,emoita_351,fear,emoita,train
EMOITA/data/1614350115578.wav,emoita_213,fear,emoita,train
EMOITA/data/1616251596880.wav,emoita_399,fear,emoita,train
EMOITA/data/1613418288855.wav,emoita_272,fear,emoita,train
EMOITA/data/1613478382122.wav,emoita_270,fear,emoita,train
EMOITA/data/1614116400640.wav,emoita_010,fear,emoita,train
EMOITA/data/1614358752612.wav,emoita_090,fear,emoita,train
EMOITA/data/1614409765517.wav,emoita_093,fear,emoita,train
EMOITA/data/1612872820134.wav,emoita_314,fear,emoita,train
EMOITA/data/1613825617211.wav,emoita_134,fear,emoita,train
EMOITA/data/1614816612397.wav,emoita_333,fear,emoita,train
EMOITA/data/1615920775448.wav,emoita_386,fear,emoita,train
EMOITA/data/1614087673149.wav,emoita_142,fear,emoita,train
EMOITA/data/1614251424111.wav,emoita_300,fear,emoita,train
EMOITA/data/1613339987218.wav,emoita_247,fear,emoita,train
EMOITA/data/1614165884106.wav,emoita_104,fear,emoita,train
EMOITA/data/1613119407642.wav,emoita_199,fear,emoita,train
EMOITA/data/1613493186225.wav,emoita_292,fear,emoita,train
EMOITA/data/1613658018181.wav,emoita_303,fear,emoita,train
EMOITA/data/1614278373203.wav,emoita_052,fear,emoita,train
EMOITA/data/1613823902599.wav,emoita_104,fear,emoita,train
EMOITA/data/1613763953127.wav,emoita_069,fear,emoita,train
EMOITA/data/1614273975376.wav,emoita_109,fear,emoita,train
EMOITA/data/1614799049015.wav,emoita_053,fear,emoita,train
EMOITA/data/1614278719685.wav,emoita_052,fear,emoita,train
EMOITA/data/1613492952598.wav,emoita_291,fear,emoita,train
EMOITA/data/1613119700220.wav,emoita_199,fear,emoita,train
EMOITA/data/1613817039895.wav,emoita_070,fear,emoita,train
EMOITA/data/1614003252314.wav,emoita_326,fear,emoita,train
EMOITA/data/1613491986366.wav,emoita_286,fear,emoita,train
EMOITA/data/1614191443173.wav,emoita_151,fear,emoita,train
EMOITA/data/1616669997147.wav,emoita_407,fear,emoita,train
EMOITA/data/1614679645478.wav,emoita_165,fear,emoita,train
EMOITA/data/1614119027564.wav,emoita_079,fear,emoita,train
EMOITA/data/1614626204907.wav,emoita_079,fear,emoita,train
EMOITA/data/1615228906394.wav,emoita_035,fear,emoita,train
EMOITA/data/1616249868939.wav,emoita_112,fear,emoita,train
EMOITA/data/1614847553899.wav,emoita_335,fear,emoita,train
EMOITA/data/1613316530306.wav,emoita_102,fear,emoita,train
EMOITA/data/1614146972296.wav,emoita_111,fear,emoita,train
EMOITA/data/1613223133213.wav,emoita_203,fear,emoita,train
EMOITA/data/1613930448383.wav,emoita_005,fear,emoita,train
EMOITA/data/1613478918082.wav,emoita_270,fear,emoita,train
EMOITA/data/1613404757123.wav,emoita_259,fear,emoita,train
EMOITA/data/1613663105219.wav,emoita_313,fear,emoita,train
EMOITA/data/1619253363420.wav,emoita_423,fear,emoita,train
EMOITA/data/1613824308469.wav,emoita_104,fear,emoita,train
EMOITA/data/1613918772250.wav,emoita_138,fear,emoita,train
EMOITA/data/1614601593614.wav,emoita_101,fear,emoita,train
EMOITA/data/1615228765116.wav,emoita_035,fear,emoita,train
EMOITA/data/1614251195330.wav,emoita_300,fear,emoita,train
EMOITA/data/1613492910031.wav,emoita_291,fear,emoita,train
EMOITA/data/1613326855735.wav,emoita_239,fear,emoita,train
EMOITA/data/1612982045754.wav,emoita_179,fear,emoita,train
EMOITA/data/1614715394398.wav,emoita_027,fear,emoita,train
EMOITA/data/1613930651046.wav,emoita_005,fear,emoita,train
EMOITA/data/1615738790180.wav,emoita_382,fear,emoita,train
EMOITA/data/1613326276812.wav,emoita_238,fear,emoita,train
EMOITA/data/1613576964171.wav,emoita_306,fear,emoita,train
EMOITA/data/1613831400344.wav,emoita_265,fear,emoita,train
EMOITA/data/1613065511096.wav,emoita_314,fear,emoita,train
EMOITA/data/1615138948024.wav,emoita_353,fear,emoita,train
EMOITA/data/1613675315433.wav,emoita_259,fear,emoita,train
EMOITA/data/1613466611537.wav,emoita_279,fear,emoita,train
EMOITA/data/1613463268100.wav,emoita_277,fear,emoita,train
EMOITA/data/1615929547510.wav,emoita_388,fear,emoita,train
EMOITA/data/1614278967972.wav,emoita_052,fear,emoita,train
EMOITA/data/1613493054221.wav,emoita_291,fear,emoita,train
EMOITA/data/1614627219415.wav,emoita_079,fear,emoita,train
EMOITA/data/1616245756004.wav,emoita_170,fear,emoita,train
EMOITA/data/1613493354784.wav,emoita_293,fear,emoita,train
EMOITA/data/1613478808573.wav,emoita_270,fear,emoita,train
EMOITA/data/1614199958054.wav,emoita_324,fear,emoita,train
EMOITA/data/1616700859936.wav,emoita_408,fear,emoita,train
EMOITA/data/1614278165864.wav,emoita_052,fear,emoita,train
EMOITA/data/1616505712617.wav,emoita_314,fear,emoita,train
EMOITA/data/1616505683607.wav,emoita_314,fear,emoita,train
EMOITA/data/1616245293303.wav,emoita_170,fear,emoita,train
EMOITA/data/1613247077307.wav,emoita_314,fear,emoita,train
EMOITA/data/1612982027162.wav,emoita_179,fear,emoita,train
EMOITA/data/1614764785201.wav,emoita_028,fear,emoita,train
EMOITA/data/1613328972099.wav,emoita_242,fear,emoita,train
EMOITA/data/1614088038915.wav,emoita_142,fear,emoita,train
EMOITA/data/1614119761541.wav,emoita_079,fear,emoita,train
EMOITA/data/1613215665619.wav,emoita_193,fear,emoita,train
EMOITA/data/1613837710866.wav,emoita_314,fear,emoita,train
EMOITA/data/1614167000028.wav,emoita_045,fear,emoita,train
EMOITA/data/1613772054936.wav,emoita_325,fear,emoita,train
EMOITA/data/1613478717806.wav,emoita_270,fear,emoita,train
EMOITA/data/1614284233105.wav,emoita_053,fear,emoita,train
EMOITA/data/1613323612617.wav,emoita_229,fear,emoita,train
EMOITA/data/1614108074648.wav,emoita_007,fear,emoita,train
EMOITA/data/1613830767197.wav,emoita_265,fear,emoita,train
EMOITA/data/1615378689549.wav,emoita_367,fear,emoita,train
EMOITA/data/1614576532236.wav,emoita_060,fear,emoita,train
EMOITA/data/1616243968467.wav,emoita_170,fear,emoita,train
EMOITA/data/1613492615423.wav,emoita_290,fear,emoita,train
EMOITA/data/1612879392418.wav,emoita_176,fear,emoita,train
EMOITA/data/1614847485633.wav,emoita_335,fear,emoita,train
