file,speaker,duration,transcription,vocal channel
songs/actor_24/03-02-02-02-02-02-24.wav,24,4971645833,Dogs are sitting by the door,song
songs/actor_24/03-02-03-02-02-01-24.wav,24,4938270833,Dogs are sitting by the door,song
songs/actor_24/03-02-03-01-01-01-24.wav,24,4838166667,Kids are talking by the door,song
songs/actor_24/03-02-06-01-01-01-24.wav,24,4537875000,Kids are talking by the door,song
songs/actor_24/03-02-05-02-01-02-24.wav,24,4337666667,Kids are talking by the door,song
songs/actor_24/03-02-02-02-01-02-24.wav,24,5638979167,Kids are talking by the door,song
songs/actor_24/03-02-05-01-01-02-24.wav,24,4371020833,Kids are talking by the door,song
songs/actor_24/03-02-05-02-02-01-24.wav,24,4337666667,Dogs are sitting by the door,song
songs/actor_24/03-02-01-01-01-02-24.wav,24,4738062500,Kids are talking by the door,song
songs/actor_24/03-02-05-02-01-01-24.wav,24,4437750000,Kids are talking by the door,song
songs/actor_24/03-02-04-01-02-02-24.wav,24,5205208333,Dogs are sitting by the door,song
songs/actor_24/03-02-01-01-02-01-24.wav,24,4571229167,Dogs are sitting by the door,song
songs/actor_24/03-02-04-01-02-01-24.wav,24,4971645833,Dogs are sitting by the door,song
songs/actor_24/03-02-02-02-01-01-24.wav,24,5372020833,Kids are talking by the door,song
songs/actor_24/03-02-06-02-02-02-24.wav,24,4437770833,Dogs are sitting by the door,song
songs/actor_24/03-02-02-02-02-01-24.wav,24,5405395833,Dogs are sitting by the door,song
songs/actor_24/03-02-06-01-02-02-24.wav,24,4571229167,Dogs are sitting by the door,song
songs/actor_24/03-02-03-01-01-02-24.wav,24,5005000000,Kids are talking by the door,song
songs/actor_24/03-02-03-02-01-01-24.wav,24,4738083333,Kids are talking by the door,song
songs/actor_24/03-02-02-01-02-01-24.wav,24,5105104167,Dogs are sitting by the door,song
songs/actor_24/03-02-03-01-02-02-24.wav,24,4637958333,Dogs are sitting by the door,song
songs/actor_24/03-02-05-01-02-01-24.wav,24,4771437500,Dogs are sitting by the door,song
songs/actor_24/03-02-04-02-02-01-24.wav,24,5305312500,Dogs are sitting by the door,song
songs/actor_24/03-02-06-02-01-02-24.wav,24,4304291667,Kids are talking by the door,song
songs/actor_24/03-02-01-01-01-01-24.wav,24,4771437500,Kids are talking by the door,song
songs/actor_19/03-02-06-01-01-02-19.wav,19,4471125000,Kids are talking by the door,song
songs/actor_19/03-02-04-02-02-01-19.wav,19,5405416667,Dogs are sitting by the door,song
songs/actor_19/03-02-03-01-02-02-19.wav,19,4437770833,Dogs are sitting by the door,song
songs/actor_19/03-02-01-01-02-02-19.wav,19,4471145833,Dogs are sitting by the door,song
songs/actor_19/03-02-02-02-02-01-19.wav,19,4938270833,Dogs are sitting by the door,song
songs/actor_19/03-02-05-01-01-01-19.wav,19,4537875000,Kids are talking by the door,song
songs/actor_19/03-02-06-02-01-02-19.wav,19,4304312500,Kids are talking by the door,song
songs/actor_19/03-02-06-02-02-01-19.wav,19,4571229167,Dogs are sitting by the door,song
songs/actor_19/03-02-03-01-02-01-19.wav,19,4471145833,Dogs are sitting by the door,song
songs/actor_19/03-02-03-01-01-01-19.wav,19,4604604167,Kids are talking by the door,song
songs/actor_19/03-02-02-01-01-01-19.wav,19,4504499999,Kids are talking by the door,song
songs/actor_19/03-02-05-02-02-01-19.wav,19,5305312500,Dogs are sitting by the door,song
songs/actor_19/03-02-03-02-01-01-19.wav,19,4371041667,Kids are talking by the door,song
songs/actor_19/03-02-01-01-01-01-19.wav,19,4537875000,Kids are talking by the door,song
songs/actor_19/03-02-06-01-02-01-19.wav,19,4604583333,Dogs are sitting by the door,song
songs/actor_19/03-02-02-02-01-02-19.wav,19,5005000000,Kids are talking by the door,song
songs/actor_19/03-02-03-02-02-02-19.wav,19,4504499999,Dogs are sitting by the door,song
songs/actor_19/03-02-01-01-02-01-19.wav,19,4304291667,Dogs are sitting by the door,song
songs/actor_19/03-02-04-02-01-02-19.wav,19,4604604167,Kids are talking by the door,song
songs/actor_19/03-02-06-01-01-01-19.wav,19,4437770833,Kids are talking by the door,song
songs/actor_19/03-02-03-02-02-01-19.wav,19,4170833333,Dogs are sitting by the door,song
songs/actor_19/03-02-06-02-02-02-19.wav,19,4437770833,Dogs are sitting by the door,song
songs/actor_19/03-02-02-02-01-01-19.wav,19,4804812500,Kids are talking by the door,song
songs/actor_19/03-02-01-01-01-02-19.wav,19,4337666667,Kids are talking by the door,song
songs/actor_19/03-02-05-01-02-02-19.wav,19,4537854167,Dogs are sitting by the door,song
songs/actor_19/03-02-04-01-02-02-19.wav,19,4738062500,Dogs are sitting by the door,song
songs/actor_19/03-02-04-01-01-02-19.wav,19,4671333333,Kids are talking by the door,song
songs/actor_19/03-02-04-02-02-02-19.wav,19,4604583333,Dogs are sitting by the door,song
songs/actor_19/03-02-02-01-02-01-19.wav,19,4571229167,Dogs are sitting by the door,song
songs/actor_19/03-02-02-01-02-02-19.wav,19,4170833333,Dogs are sitting by the door,song
songs/actor_19/03-02-06-02-01-01-19.wav,19,4471125000,Kids are talking by the door,song
songs/actor_19/03-02-02-01-01-02-19.wav,19,4337666667,Kids are talking by the door,song
songs/actor_19/03-02-06-01-02-02-19.wav,19,4471125000,Dogs are sitting by the door,song
songs/actor_19/03-02-05-02-02-02-19.wav,19,5472125000,Dogs are sitting by the door,song
songs/actor_19/03-02-05-02-01-02-19.wav,19,5071729167,Kids are talking by the door,song
songs/actor_19/03-02-03-02-01-02-19.wav,19,4404395833,Kids are talking by the door,song
songs/actor_19/03-02-02-02-02-02-19.wav,19,4804812500,Dogs are sitting by the door,song
songs/actor_19/03-02-05-01-02-01-19.wav,19,4571250000,Dogs are sitting by the door,song
songs/actor_19/03-02-05-02-01-01-19.wav,19,4704708333,Kids are talking by the door,song
songs/actor_19/03-02-05-01-01-02-19.wav,19,4671333333,Kids are talking by the door,song
songs/actor_19/03-02-04-02-01-01-19.wav,19,4537875000,Kids are talking by the door,song
songs/actor_19/03-02-04-01-02-01-19.wav,19,5038375000,Dogs are sitting by the door,song
songs/actor_19/03-02-03-01-01-02-19.wav,19,4537854167,Kids are talking by the door,song
songs/actor_19/03-02-04-01-01-01-19.wav,19,4738083333,Kids are talking by the door,song
songs/actor_23/03-02-02-01-02-02-23.wav,23,4504499999,Dogs are sitting by the door,song
songs/actor_23/03-02-05-02-01-01-23.wav,23,4704708333,Kids are talking by the door,song
songs/actor_23/03-02-04-01-02-01-23.wav,23,4871520833,Dogs are sitting by the door,song
songs/actor_23/03-02-02-01-02-01-23.wav,23,4571250000,Dogs are sitting by the door,song
songs/actor_23/03-02-03-02-01-02-23.wav,23,4637958333,Kids are talking by the door,song
songs/actor_23/03-02-05-01-02-01-23.wav,23,4637958333,Dogs are sitting by the door,song
songs/actor_23/03-02-06-02-02-02-23.wav,23,4704708333,Dogs are sitting by the door,song
songs/actor_23/03-02-03-01-02-01-23.wav,23,4604583333,Dogs are sitting by the door,song
songs/actor_23/03-02-06-02-01-02-23.wav,23,4838166667,Kids are talking by the door,song
songs/actor_23/03-02-02-02-02-02-23.wav,23,4938270833,Dogs are sitting by the door,song
songs/actor_23/03-02-05-01-02-02-23.wav,23,4704687500,Dogs are sitting by the door,song
songs/actor_23/03-02-06-01-01-01-23.wav,23,4537875000,Kids are talking by the door,song
songs/actor_23/03-02-02-01-01-01-23.wav,23,4704708333,Kids are talking by the door,song
songs/actor_23/03-02-06-02-02-01-23.wav,23,4637979167,Dogs are sitting by the door,song
songs/actor_23/03-02-05-01-01-02-23.wav,23,4504499999,Kids are talking by the door,song
songs/actor_23/03-02-01-01-01-02-23.wav,23,4437770833,Kids are talking by the door,song
songs/actor_23/03-02-06-01-02-02-23.wav,23,4671333333,Dogs are sitting by the door,song
songs/actor_23/03-02-02-01-01-02-23.wav,23,4537875000,Kids are talking by the door,song
songs/actor_23/03-02-01-01-02-02-23.wav,23,4504499999,Dogs are sitting by the door,song
songs/actor_23/03-02-06-01-01-02-23.wav,23,4637979167,Kids are talking by the door,song
songs/actor_23/03-02-04-02-01-01-23.wav,23,5705687500,Kids are talking by the door,song
songs/actor_23/03-02-06-02-01-01-23.wav,23,4571229167,Kids are talking by the door,song
songs/actor_23/03-02-02-02-02-01-23.wav,23,5839166667,Dogs are sitting by the door,song
songs/actor_23/03-02-04-01-01-02-23.wav,23,5005000000,Kids are talking by the door,song
songs/actor_23/03-02-05-02-01-02-23.wav,23,4637958333,Kids are talking by the door,song
songs/actor_23/03-02-02-02-01-02-23.wav,23,4771437500,Kids are talking by the door,song
songs/actor_23/03-02-04-01-02-02-23.wav,23,5105083333,Dogs are sitting by the door,song
songs/actor_23/03-02-06-01-02-01-23.wav,23,4637958333,Dogs are sitting by the door,song
songs/actor_23/03-02-03-01-01-01-23.wav,23,4504499999,Kids are talking by the door,song
songs/actor_23/03-02-04-02-02-02-23.wav,23,5238562500,Dogs are sitting by the door,song
songs/actor_23/03-02-03-02-01-01-23.wav,23,4404395833,Kids are talking by the door,song
songs/actor_23/03-02-03-01-01-02-23.wav,23,4804791667,Kids are talking by the door,song
songs/actor_23/03-02-03-02-02-01-23.wav,23,4704687500,Dogs are sitting by the door,song
songs/actor_23/03-02-03-01-02-02-23.wav,23,4471145833,Dogs are sitting by the door,song
songs/actor_23/03-02-04-02-01-02-23.wav,23,5171833333,Kids are talking by the door,song
songs/actor_23/03-02-01-01-01-01-23.wav,23,4404395833,Kids are talking by the door,song
songs/actor_23/03-02-01-01-02-01-23.wav,23,4504499999,Dogs are sitting by the door,song
songs/actor_23/03-02-03-02-02-02-23.wav,23,4738062500,Dogs are sitting by the door,song
songs/actor_23/03-02-04-01-01-01-23.wav,23,4938270833,Kids are talking by the door,song
songs/actor_23/03-02-04-02-02-01-23.wav,23,5038354167,Dogs are sitting by the door,song
songs/actor_23/03-02-05-02-02-01-23.wav,23,4671333333,Dogs are sitting by the door,song
songs/actor_23/03-02-05-01-01-01-23.wav,23,4771416667,Kids are talking by the door,song
songs/actor_23/03-02-02-02-01-01-23.wav,23,5338666667,Kids are talking by the door,song
songs/actor_23/03-02-05-02-02-02-23.wav,23,4637958333,Dogs are sitting by the door,song
songs/actor_03/03-02-03-01-02-02-03.wav,03,4537875000,Dogs are sitting by the door,song
songs/actor_03/03-02-06-01-02-01-03.wav,03,4304312500,Dogs are sitting by the door,song
songs/actor_03/03-02-01-01-01-01-03.wav,03,4471145833,Kids are talking by the door,song
songs/actor_03/03-02-04-02-02-02-03.wav,03,4771437500,Dogs are sitting by the door,song
songs/actor_03/03-02-06-02-01-01-03.wav,03,4137458333,Kids are talking by the door,song
songs/actor_03/03-02-03-02-02-02-03.wav,03,4804791667,Dogs are sitting by the door,song
songs/actor_03/03-02-04-01-01-02-03.wav,03,4871541667,Kids are talking by the door,song
songs/actor_03/03-02-05-01-02-01-03.wav,03,4871520833,Dogs are sitting by the door,song
songs/actor_03/03-02-01-01-02-02-03.wav,03,4471145833,Dogs are sitting by the door,song
songs/actor_03/03-02-01-01-02-01-03.wav,03,4371041667,Dogs are sitting by the door,song
songs/actor_03/03-02-04-01-02-02-03.wav,03,4904895833,Dogs are sitting by the door,song
songs/actor_03/03-02-06-02-02-01-03.wav,03,4137458333,Dogs are sitting by the door,song
songs/actor_03/03-02-03-01-01-02-03.wav,03,4738083333,Kids are talking by the door,song
songs/actor_03/03-02-05-02-01-02-03.wav,03,4404395833,Kids are talking by the door,song
songs/actor_03/03-02-04-02-02-01-03.wav,03,4738062500,Dogs are sitting by the door,song
songs/actor_03/03-02-02-02-01-01-03.wav,03,4871520833,Kids are talking by the door,song
songs/actor_03/03-02-02-01-01-02-03.wav,03,4771416667,Kids are talking by the door,song
songs/actor_03/03-02-05-02-01-01-03.wav,03,4371020833,Kids are talking by the door,song
songs/actor_03/03-02-03-02-01-02-03.wav,03,4537875000,Kids are talking by the door,song
songs/actor_03/03-02-06-01-02-02-03.wav,03,4270937500,Dogs are sitting by the door,song
songs/actor_03/03-02-02-01-02-01-03.wav,03,4237562500,Dogs are sitting by the door,song
songs/actor_03/03-02-06-01-01-02-03.wav,03,4270937500,Kids are talking by the door,song
songs/actor_03/03-02-04-02-01-01-03.wav,03,4671333333,Kids are talking by the door,song
songs/actor_03/03-02-04-02-01-02-03.wav,03,4871541667,Kids are talking by the door,song
songs/actor_03/03-02-03-01-02-01-03.wav,03,4537875000,Dogs are sitting by the door,song
songs/actor_03/03-02-04-01-01-01-03.wav,03,4671333333,Kids are talking by the door,song
songs/actor_03/03-02-03-01-01-01-03.wav,03,4804791667,Kids are talking by the door,song
songs/actor_03/03-02-03-02-01-01-03.wav,03,4537875000,Kids are talking by the door,song
songs/actor_03/03-02-05-01-02-02-03.wav,03,4537854167,Dogs are sitting by the door,song
songs/actor_03/03-02-05-02-02-02-03.wav,03,4471145833,Dogs are sitting by the door,song
songs/actor_03/03-02-06-02-02-02-03.wav,03,4137458333,Dogs are sitting by the door,song
songs/actor_03/03-02-02-01-01-01-03.wav,03,4671333333,Kids are talking by the door,song
songs/actor_03/03-02-05-01-01-02-03.wav,03,4604604167,Kids are talking by the door,song
songs/actor_03/03-02-03-02-02-01-03.wav,03,4871541667,Dogs are sitting by the door,song
songs/actor_03/03-02-06-02-01-02-03.wav,03,4204187500,Kids are talking by the door,song
songs/actor_03/03-02-02-02-02-01-03.wav,03,4971645833,Dogs are sitting by the door,song
songs/actor_03/03-02-05-02-02-01-03.wav,03,4571250000,Dogs are sitting by the door,song
songs/actor_03/03-02-02-02-01-02-03.wav,03,4738062500,Kids are talking by the door,song
songs/actor_03/03-02-05-01-01-01-03.wav,03,4471125000,Kids are talking by the door,song
songs/actor_03/03-02-02-02-02-02-03.wav,03,5171833333,Dogs are sitting by the door,song
songs/actor_03/03-02-04-01-02-01-03.wav,03,5205208333,Dogs are sitting by the door,song
songs/actor_03/03-02-02-01-02-02-03.wav,03,4604604167,Dogs are sitting by the door,song
songs/actor_03/03-02-01-01-01-02-03.wav,03,4437750000,Kids are talking by the door,song
songs/actor_03/03-02-06-01-01-01-03.wav,03,4204208333,Kids are talking by the door,song
songs/actor_12/03-02-03-02-01-02-12.wav,12,4371020833,Kids are talking by the door,song
songs/actor_12/03-02-02-02-02-02-12.wav,12,4637958333,Dogs are sitting by the door,song
songs/actor_12/03-02-04-01-01-01-12.wav,12,4404395833,Kids are talking by the door,song
songs/actor_12/03-02-06-02-02-02-12.wav,12,4337666667,Dogs are sitting by the door,song
songs/actor_12/03-02-06-02-02-01-12.wav,12,4037354167,Dogs are sitting by the door,song
songs/actor_12/03-02-01-01-02-01-12.wav,12,4371020833,Dogs are sitting by the door,song
songs/actor_12/03-02-04-02-01-02-12.wav,12,4637958333,Kids are talking by the door,song
songs/actor_12/03-02-01-01-01-01-12.wav,12,4170833333,Kids are talking by the door,song
songs/actor_12/03-02-05-02-02-01-12.wav,12,4471125000,Dogs are sitting by the door,song
songs/actor_12/03-02-03-01-02-01-12.wav,12,4604583333,Dogs are sitting by the door,song
songs/actor_12/03-02-04-02-02-02-12.wav,12,4371041667,Dogs are sitting by the door,song
songs/actor_12/03-02-02-01-01-02-12.wav,12,4838166667,Kids are talking by the door,song
songs/actor_12/03-02-03-01-01-02-12.wav,12,4471125000,Kids are talking by the door,song
songs/actor_12/03-02-04-01-02-01-12.wav,12,4537854167,Dogs are sitting by the door,song
songs/actor_12/03-02-02-01-02-02-12.wav,12,4871541667,Dogs are sitting by the door,song
songs/actor_12/03-02-05-02-01-01-12.wav,12,4637958333,Kids are talking by the door,song
songs/actor_12/03-02-05-02-02-02-12.wav,12,4604604167,Dogs are sitting by the door,song
songs/actor_12/03-02-06-01-02-02-12.wav,12,4304291667,Dogs are sitting by the door,song
songs/actor_12/03-02-04-01-02-02-12.wav,12,4471125000,Dogs are sitting by the door,song
songs/actor_12/03-02-05-02-01-02-12.wav,12,4604583333,Kids are talking by the door,song
songs/actor_12/03-02-05-01-01-01-12.wav,12,4604604167,Kids are talking by the door,song
songs/actor_12/03-02-05-01-01-02-12.wav,12,4771437500,Kids are talking by the door,song
songs/actor_12/03-02-05-01-02-01-12.wav,12,4537854167,Dogs are sitting by the door,song
songs/actor_12/03-02-06-02-01-01-12.wav,12,4037354167,Kids are talking by the door,song
songs/actor_12/03-02-02-02-01-02-12.wav,12,4671333333,Kids are talking by the door,song
songs/actor_12/03-02-02-01-02-01-12.wav,12,4571229167,Dogs are sitting by the door,song
songs/actor_12/03-02-05-01-02-02-12.wav,12,4437770833,Dogs are sitting by the door,song
songs/actor_12/03-02-01-01-01-02-12.wav,12,4704708333,Kids are talking by the door,song
songs/actor_12/03-02-03-02-01-01-12.wav,12,4404395833,Kids are talking by the door,song
songs/actor_12/03-02-06-02-01-02-12.wav,12,4137458333,Kids are talking by the door,song
songs/actor_12/03-02-06-01-02-01-12.wav,12,4204208333,Dogs are sitting by the door,song
songs/actor_12/03-02-04-02-02-01-12.wav,12,4337666667,Dogs are sitting by the door,song
songs/actor_12/03-02-02-01-01-01-12.wav,12,4838166667,Kids are talking by the door,song
songs/actor_12/03-02-03-02-02-01-12.wav,12,4437770833,Dogs are sitting by the door,song
songs/actor_12/03-02-03-01-01-01-12.wav,12,4471125000,Kids are talking by the door,song
songs/actor_12/03-02-06-01-01-02-12.wav,12,3737062500,Kids are talking by the door,song
songs/actor_12/03-02-02-02-01-01-12.wav,12,4738062500,Kids are talking by the door,song
songs/actor_12/03-02-03-01-02-02-12.wav,12,4504499999,Dogs are sitting by the door,song
songs/actor_12/03-02-02-02-02-01-12.wav,12,4671333333,Dogs are sitting by the door,song
songs/actor_12/03-02-03-02-02-02-12.wav,12,4337666667,Dogs are sitting by the door,song
songs/actor_12/03-02-06-01-01-01-12.wav,12,4204208333,Kids are talking by the door,song
songs/actor_12/03-02-01-01-02-02-12.wav,12,4437770833,Dogs are sitting by the door,song
songs/actor_12/03-02-04-01-01-02-12.wav,12,4871520833,Kids are talking by the door,song
songs/actor_12/03-02-04-02-01-01-12.wav,12,4571229167,Kids are talking by the door,song
songs/actor_21/03-02-04-02-01-01-21.wav,21,4771437500,Kids are talking by the door,song
songs/actor_21/03-02-04-01-02-02-21.wav,21,4671333333,Dogs are sitting by the door,song
songs/actor_21/03-02-02-01-01-02-21.wav,21,4571229167,Kids are talking by the door,song
songs/actor_21/03-02-03-01-02-02-21.wav,21,4504499999,Dogs are sitting by the door,song
songs/actor_21/03-02-05-02-01-01-21.wav,21,4671333333,Kids are talking by the door,song
songs/actor_21/03-02-06-01-01-02-21.wav,21,4371041667,Kids are talking by the door,song
songs/actor_21/03-02-02-01-01-01-21.wav,21,4637958333,Kids are talking by the door,song
songs/actor_21/03-02-05-01-01-02-21.wav,21,4604604167,Kids are talking by the door,song
songs/actor_21/03-02-01-01-01-02-21.wav,21,4371020833,Kids are talking by the door,song
songs/actor_21/03-02-03-01-01-02-21.wav,21,4571229167,Kids are talking by the door,song
songs/actor_21/03-02-03-02-02-02-21.wav,21,4571229167,Dogs are sitting by the door,song
songs/actor_21/03-02-04-01-02-01-21.wav,21,4637958333,Dogs are sitting by the door,song
songs/actor_21/03-02-06-02-02-01-21.wav,21,4204208333,Dogs are sitting by the door,song
songs/actor_21/03-02-04-02-02-01-21.wav,21,4738062500,Dogs are sitting by the door,song
songs/actor_21/03-02-03-02-02-01-21.wav,21,4571229167,Dogs are sitting by the door,song
songs/actor_21/03-02-02-02-02-02-21.wav,21,4904916667,Dogs are sitting by the door,song
songs/actor_21/03-02-05-02-02-02-21.wav,21,4771437500,Dogs are sitting by the door,song
songs/actor_21/03-02-05-02-02-01-21.wav,21,4804791667,Dogs are sitting by the door,song
songs/actor_21/03-02-06-02-01-02-21.wav,21,4471125000,Kids are talking by the door,song
songs/actor_21/03-02-05-01-01-01-21.wav,21,4571250000,Kids are talking by the door,song
songs/actor_21/03-02-06-01-01-01-21.wav,21,4304312500,Kids are talking by the door,song
songs/actor_21/03-02-03-01-02-01-21.wav,21,4571229167,Dogs are sitting by the door,song
songs/actor_21/03-02-04-02-01-02-21.wav,21,4771437500,Kids are talking by the door,song
songs/actor_21/03-02-06-01-02-01-21.wav,21,4270916667,Dogs are sitting by the door,song
songs/actor_21/03-02-06-02-02-02-21.wav,21,4204208333,Dogs are sitting by the door,song
songs/actor_21/03-02-06-01-02-02-21.wav,21,4404416667,Dogs are sitting by the door,song
songs/actor_21/03-02-06-02-01-01-21.wav,21,4270937500,Kids are talking by the door,song
songs/actor_21/03-02-03-01-01-01-21.wav,21,4604604167,Kids are talking by the door,song
songs/actor_21/03-02-03-02-01-02-21.wav,21,4471125000,Kids are talking by the door,song
songs/actor_21/03-02-01-01-02-02-21.wav,21,4404395833,Dogs are sitting by the door,song
songs/actor_21/03-02-04-01-01-01-21.wav,21,4671333333,Kids are talking by the door,song
songs/actor_21/03-02-02-02-02-01-21.wav,21,5005000000,Dogs are sitting by the door,song
songs/actor_21/03-02-05-01-02-02-21.wav,21,4571229167,Dogs are sitting by the door,song
songs/actor_21/03-02-05-02-01-02-21.wav,21,4771437500,Kids are talking by the door,song
songs/actor_21/03-02-04-02-02-02-21.wav,21,4871541667,Dogs are sitting by the door,song
songs/actor_21/03-02-02-01-02-01-21.wav,21,4838166667,Dogs are sitting by the door,song
songs/actor_21/03-02-01-01-02-01-21.wav,21,4371020833,Dogs are sitting by the door,song
songs/actor_21/03-02-02-02-01-01-21.wav,21,4971625000,Kids are talking by the door,song
songs/actor_21/03-02-01-01-01-01-21.wav,21,4304291667,Kids are talking by the door,song
songs/actor_21/03-02-04-01-01-02-21.wav,21,4637958333,Kids are talking by the door,song
songs/actor_21/03-02-05-01-02-01-21.wav,21,4504499999,Dogs are sitting by the door,song
songs/actor_21/03-02-02-02-01-02-21.wav,21,4904895833,Kids are talking by the door,song
songs/actor_21/03-02-03-02-01-01-21.wav,21,4471145833,Kids are talking by the door,song
songs/actor_21/03-02-02-01-02-02-21.wav,21,4704708333,Dogs are sitting by the door,song
songs/actor_22/03-02-01-01-01-01-22.wav,22,4738062500,Kids are talking by the door,song
songs/actor_22/03-02-03-02-02-01-22.wav,22,4671333333,Dogs are sitting by the door,song
songs/actor_22/03-02-06-02-01-01-22.wav,22,4604604167,Kids are talking by the door,song
songs/actor_22/03-02-03-01-02-01-22.wav,22,4637979167,Dogs are sitting by the door,song
songs/actor_22/03-02-03-01-01-02-22.wav,22,4671333333,Kids are talking by the door,song
songs/actor_22/03-02-04-01-01-02-22.wav,22,4738062500,Kids are talking by the door,song
songs/actor_22/03-02-02-02-01-02-22.wav,22,5505499999,Kids are talking by the door,song
songs/actor_22/03-02-05-01-01-02-22.wav,22,4704708333,Kids are talking by the door,song
songs/actor_22/03-02-01-01-01-02-22.wav,22,4671333333,Kids are talking by the door,song
songs/actor_22/03-02-06-01-02-01-22.wav,22,4804791667,Dogs are sitting by the door,song
songs/actor_22/03-02-03-02-01-01-22.wav,22,4838166667,Kids are talking by the door,song
songs/actor_22/03-02-01-01-02-02-22.wav,22,4771437500,Dogs are sitting by the door,song
songs/actor_22/03-02-03-01-01-01-22.wav,22,4637958333,Kids are talking by the door,song
songs/actor_22/03-02-06-02-02-02-22.wav,22,4671333333,Dogs are sitting by the door,song
songs/actor_22/03-02-04-02-01-02-22.wav,22,5605604167,Kids are talking by the door,song
songs/actor_22/03-02-02-01-01-02-22.wav,22,5238562500,Kids are talking by the door,song
songs/actor_22/03-02-02-02-01-01-22.wav,22,5372020833,Kids are talking by the door,song
songs/actor_22/03-02-03-02-02-02-22.wav,22,4838166667,Dogs are sitting by the door,song
songs/actor_22/03-02-03-01-02-02-22.wav,22,4771437500,Dogs are sitting by the door,song
songs/actor_22/03-02-04-01-01-01-22.wav,22,4938270833,Kids are talking by the door,song
songs/actor_22/03-02-05-02-02-02-22.wav,22,4738062500,Dogs are sitting by the door,song
songs/actor_22/03-02-01-01-02-01-22.wav,22,4871541667,Dogs are sitting by the door,song
songs/actor_22/03-02-05-01-02-01-22.wav,22,4738062500,Dogs are sitting by the door,song
songs/actor_22/03-02-05-02-02-01-22.wav,22,4738062500,Dogs are sitting by the door,song
songs/actor_22/03-02-02-01-02-02-22.wav,22,5138479167,Dogs are sitting by the door,song
songs/actor_22/03-02-02-01-01-01-22.wav,22,4904895833,Kids are talking by the door,song
songs/actor_22/03-02-04-02-02-01-22.wav,22,5405395833,Dogs are sitting by the door,song
songs/actor_22/03-02-04-02-02-02-22.wav,22,5805812500,Dogs are sitting by the door,song
songs/actor_22/03-02-03-02-01-02-22.wav,22,4838166667,Kids are talking by the door,song
songs/actor_22/03-02-05-01-02-02-22.wav,22,4637958333,Dogs are sitting by the door,song
songs/actor_22/03-02-06-01-01-02-22.wav,22,4571229167,Kids are talking by the door,song
songs/actor_22/03-02-02-02-02-02-22.wav,22,5305312500,Dogs are sitting by the door,song
songs/actor_22/03-02-02-02-02-01-22.wav,22,6373041667,Dogs are sitting by the door,song
songs/actor_22/03-02-06-01-02-02-22.wav,22,4704708333,Dogs are sitting by the door,song
songs/actor_22/03-02-06-01-01-01-22.wav,22,4671333333,Kids are talking by the door,song
songs/actor_22/03-02-04-01-02-02-22.wav,22,5071729167,Dogs are sitting by the door,song
songs/actor_22/03-02-06-02-02-01-22.wav,22,4671333333,Dogs are sitting by the door,song
songs/actor_22/03-02-05-01-01-01-22.wav,22,4804812500,Kids are talking by the door,song
songs/actor_22/03-02-04-02-01-01-22.wav,22,5638979167,Kids are talking by the door,song
songs/actor_22/03-02-04-01-02-01-22.wav,22,5171833333,Dogs are sitting by the door,song
songs/actor_22/03-02-05-02-01-02-22.wav,22,4671333333,Kids are talking by the door,song
songs/actor_22/03-02-02-01-02-01-22.wav,22,5171833333,Dogs are sitting by the door,song
songs/actor_22/03-02-06-02-01-02-22.wav,22,4671333333,Kids are talking by the door,song
songs/actor_22/03-02-05-02-01-01-22.wav,22,4704708333,Kids are talking by the door,song
songs/actor_02/03-02-02-02-01-02-02.wav,02,6072750000,Kids are talking by the door,song
songs/actor_02/03-02-06-02-01-02-02.wav,02,4504499999,Kids are talking by the door,song
songs/actor_02/03-02-04-01-01-01-02.wav,02,5338666667,Kids are talking by the door,song
songs/actor_02/03-02-02-01-01-01-02.wav,02,5705687500,Kids are talking by the door,song
songs/actor_02/03-02-06-02-01-01-02.wav,02,4504499999,Kids are talking by the door,song
songs/actor_02/03-02-06-01-02-01-02.wav,02,4838166667,Dogs are sitting by the door,song
songs/actor_02/03-02-04-02-02-01-02.wav,02,5238562500,Dogs are sitting by the door,song
songs/actor_02/03-02-03-02-01-02-02.wav,02,4437770833,Kids are talking by the door,song
songs/actor_02/03-02-03-01-01-02-02.wav,02,5338666667,Kids are talking by the door,song
songs/actor_02/03-02-02-02-01-01-02.wav,02,5638958333,Kids are talking by the door,song
songs/actor_02/03-02-01-01-02-02-02.wav,02,5038375000,Dogs are sitting by the door,song
songs/actor_02/03-02-06-01-01-02-02.wav,02,4804791667,Kids are talking by the door,song
songs/actor_02/03-02-05-01-02-02-02.wav,02,4738062500,Dogs are sitting by the door,song
songs/actor_02/03-02-03-02-01-01-02.wav,02,4304291667,Kids are talking by the door,song
songs/actor_02/03-02-02-01-01-02-02.wav,02,5605583333,Kids are talking by the door,song
songs/actor_02/03-02-03-01-01-01-02.wav,02,5238583333,Kids are talking by the door,song
songs/actor_02/03-02-05-01-02-01-02.wav,02,4738062500,Dogs are sitting by the door,song
songs/actor_02/03-02-03-02-02-02-02.wav,02,4404395833,Dogs are sitting by the door,song
songs/actor_02/03-02-04-01-02-02-02.wav,02,5271916667,Dogs are sitting by the door,song
songs/actor_02/03-02-05-01-01-01-02.wav,02,4471125000,Kids are talking by the door,song
songs/actor_02/03-02-05-02-02-01-02.wav,02,4637979167,Dogs are sitting by the door,song
