file,emotion,emotion.agreement
audio/1613323262085.wav,no_agreement,0.4
audio/1614802473378.wav,sadness,0.6
audio/1613930520500.wav,no_agreement,0.4
audio/1614254304876.wav,disgust,0.6
audio/1615738177403.wav,disgust,1.0
audio/1614547228443.wav,disgust,0.6
audio/1614409712405.wav,disgust,0.6
audio/1614086336622.wav,disgust,0.8
audio/1614534171540.wav,disgust,0.8
audio/1614174271239.wav,disgust,0.8
audio/1614122469066.wav,sadness,0.6
audio/1613319728916.wav,disgust,0.8
audio/1613477655200.wav,disgust,0.6
audio/1615891186204.wav,sadness,0.6
audio/1613466806044.wav,no_agreement,0.4
audio/1614093775448.wav,no_agreement,0.4
audio/1614349630563.wav,disgust,0.6
audio/1614122586520.wav,no_agreement,0.4
audio/1613466618531.wav,disgust,1.0
audio/1615228852698.wav,neutral,0.4
audio/1614958663379.wav,surprise,0.8
audio/1614091083735.wav,sadness,0.6
audio/1613338662251.wav,sadness,0.8
audio/1616245202118.wav,no_agreement,0.4
audio/1613823200822.wav,disgust,1.0
audio/1614601471329.wav,disgust,0.6
audio/1614254340545.wav,disgust,0.6
audio/1614246909550.wav,disgust,1.0
audio/1613567764375.wav,no_agreement,0.4
audio/1615228774780.wav,disgust,0.6
audio/1614030736257.wav,no_agreement,0.4
audio/1614409799452.wav,fear,0.6
audio/1613323228762.wav,neutral,0.6
audio/1614847617888.wav,disgust,0.6
audio/1616244059399.wav,surprise,0.6
audio/1613326612367.wav,sadness,0.8
audio/1613832296540.wav,neutral,0.6
audio/1615500504108.wav,disgust,0.6
audio/1615228695912.wav,disgust,0.6
audio/1614799125698.wav,disgust,0.6
audio/1614799031552.wav,disgust,0.6
audio/1613832018140.wav,sadness,0.6
audio/1614175425490.wav,disgust,0.6
audio/1613678523477.wav,no_agreement,0.4
audio/1614764909632.wav,neutral,0.6
audio/1616270540702.wav,neutral,0.6
audio/1614348847077.wav,neutral,0.6
audio/1614764792641.wav,disgust,1.0
audio/1613377820560.wav,neutral,0.6
audio/1614420920508.wav,neutral,0.6
audio/1615378753549.wav,neutral,0.6
audio/1614115060092.wav,disgust,0.4
audio/1613645522323.wav,sadness,0.6
audio/1613222553654.wav,disgust,1.0
audio/1614029449165.wav,sadness,0.6
audio/1613223333848.wav,disgust,0.6
audio/1613816804056.wav,surprise,0.6
audio/1614548648288.wav,disgust,0.6
audio/1613831538864.wav,no_agreement,0.4
audio/1614368087533.wav,disgust,0.6
audio/1616244114207.wav,sadness,0.6
audio/1614086475034.wav,disgust,0.8
audio/1613339132896.wav,disgust,0.8
audio/1614409868172.wav,disgust,0.4
audio/1613377890089.wav,neutral,0.8
audio/1613930689091.wav,disgust,0.6
audio/1616149849701.wav,disgust,0.6
audio/1613657627255.wav,disgust,0.6
audio/1614802392596.wav,disgust,0.8
audio/1614011231358.wav,surprise,0.6
audio/1615138604753.wav,disgust,0.8
audio/1614798880115.wav,disgust,0.6
audio/1613418268803.wav,no_agreement,0.4
audio/1613119714150.wav,disgust,0.4
audio/1613830449491.wav,anger,0.6
audio/1614073154499.wav,fear,0.6
audio/1613326649727.wav,sadness,0.8
audio/1613305486936.wav,disgust,0.4
audio/1615920830140.wav,anger,0.6
audio/1613684319398.wav,disgust,0.4
audio/1614097334251.wav,no_agreement,0.4
audio/1614174683475.wav,sadness,0.6
audio/1614802438549.wav,sadness,0.8
audio/1615415479703.wav,no_agreement,0.4
audio/1613338922336.wav,disgust,0.8
audio/1614147027099.wav,disgust,0.8
audio/1614200364338.wav,sadness,0.8
audio/1614278409565.wav,no_agreement,0.4
audio/1614114737993.wav,disgust,0.6
audio/1613823370885.wav,no_agreement,0.4
audio/1614029985800.wav,sadness,0.6
audio/1613378576051.wav,sadness,0.6
audio/1613302939922.wav,disgust,0.6
audio/1614409258916.wav,disgust,0.6
audio/1614335433095.wav,disgust,0.8
audio/1616505630061.wav,disgust,0.8
audio/1613478852515.wav,disgust,0.8
audio/1615110583646.wav,anger,0.6
audio/1613223361037.wav,disgust,1.0
audio/1615736602656.wav,disgust,0.6
audio/1614550040948.wav,no_agreement,0.4
audio/1613064023534.wav,anger,0.4
audio/1616010888480.wav,disgust,0.6
audio/1613063314598.wav,disgust,0.6
audio/1614274670223.wav,disgust,0.8
audio/1614030231302.wav,fear,0.6
audio/1614240499326.wav,no_agreement,0.4
audio/1616246148878.wav,sadness,0.6
audio/1613466844442.wav,disgust,1.0
audio/1613493161885.wav,surprise,0.6
audio/1620376549312.wav,disgust,0.6
audio/1615228628426.wav,anger,0.6
audio/1613326291349.wav,disgust,1.0
audio/1613327064437.wav,no_agreement,0.4
audio/1613656612514.wav,anger,0.8
audio/1613478925159.wav,disgust,0.8
audio/1614409184294.wav,fear,0.4
audio/1616249914271.wav,disgust,1.0
audio/1615738067965.wav,fear,0.6
audio/1614108012461.wav,disgust,0.6
audio/1614340683394.wav,disgust,0.6
audio/1613653271655.wav,no_agreement,0.2
audio/1614958574886.wav,disgust,0.8
audio/1616253117148.wav,no_agreement,0.4
audio/1616244179856.wav,disgust,0.4
audio/1613064897549.wav,no_agreement,0.4
audio/1614348992130.wav,no_agreement,0.4
audio/1613657684852.wav,disgust,0.4
audio/1614087498050.wav,disgust,1.0
audio/1613658113040.wav,no_agreement,0.4
audio/1620377104337.wav,anger,0.4
audio/1613861020006.wav,no_agreement,0.4
audio/1613063254585.wav,no_agreement,0.4
audio/1613223094603.wav,sadness,0.4
audio/1613472561134.wav,disgust,1.0
audio/1613493061445.wav,disgust,0.6
audio/1614348582693.wav,happiness,0.4
audio/1614190682613.wav,disgust,0.6
audio/1614335404622.wav,disgust,0.4
audio/1614073026556.wav,sadness,0.6
audio/1614274022056.wav,no_agreement,0.4
audio/1613477756656.wav,disgust,0.4
audio/1614013784041.wav,sadness,0.6
audio/1613299745685.wav,surprise,0.8
audio/1613326758098.wav,disgust,1.0
audio/1615929428581.wav,no_agreement,0.4
audio/1613762993704.wav,disgust,0.6
audio/1613467113044.wav,neutral,0.4
audio/1614368052438.wav,disgust,0.6
audio/1613830820467.wav,sadness,0.6
audio/1614349608967.wav,disgust,0.8
audio/1619253397132.wav,disgust,0.8
audio/1613401597267.wav,disgust,0.8
audio/1614847574450.wav,anger,0.8
audio/1614409678097.wav,disgust,0.8
audio/1614087516100.wav,neutral,0.6
audio/1613918858545.wav,disgust,0.6
audio/1616250036973.wav,neutral,0.6
audio/1613478316594.wav,disgust,0.6
audio/1614088050883.wav,disgust,0.4
audio/1613325934743.wav,disgust,0.6
audio/1613067811783.wav,disgust,0.8
audio/1614274584834.wav,disgust,0.6
audio/1614576427996.wav,disgust,0.8
audio/1616075298262.wav,sadness,0.8
audio/1613326300051.wav,no_agreement,0.4
audio/1614601663162.wav,disgust,0.8
audio/1613492076708.wav,sadness,0.6
audio/1614112228355.wav,disgust,0.8
audio/1614802453555.wav,disgust,0.8
audio/1615228496977.wav,anger,0.4
audio/1614273917122.wav,disgust,0.6
audio/1613491934388.wav,disgust,1.0
audio/1613466820315.wav,disgust,0.6
audio/1613406228783.wav,anger,0.6
audio/1613823825860.wav,disgust,0.8
audio/1614279280416.wav,sadness,0.4
audio/1613930493951.wav,disgust,0.8
audio/1616248698716.wav,neutral,0.6
audio/1614184309954.wav,disgust,0.6
audio/1613378040668.wav,disgust,0.4
audio/1613329040554.wav,disgust,0.6
audio/1614847263646.wav,disgust,1.0
audio/1615228298124.wav,disgust,0.8
audio/1613326537118.wav,no_agreement,0.4
audio/1613326730264.wav,no_agreement,0.4
audio/1613460919718.wav,sadness,0.6
audio/1620665718015.wav,neutral,0.6
audio/1613816626799.wav,disgust,1.0
audio/1613328910828.wav,neutral,0.6
audio/1613831831082.wav,disgust,0.6
audio/1615371709658.wav,disgust,0.6
audio/1614513994651.wav,disgust,0.6
audio/1613329183185.wav,no_agreement,0.4
audio/1614275129316.wav,disgust,0.6
audio/1620376561505.wav,disgust,0.4
audio/1615737710904.wav,disgust,0.6
audio/1613405881728.wav,no_agreement,0.4
audio/1616866994997.wav,sadness,0.6
audio/1613377983549.wav,neutral,0.6
audio/1613823282449.wav,disgust,0.6
audio/1613645532969.wav,disgust,0.6
audio/1614880316946.wav,disgust,0.6
audio/1614117014760.wav,disgust,1.0
audio/1613406129128.wav,neutral,0.6
audio/1613495812765.wav,surprise,0.8
audio/1613377831339.wav,disgust,0.4
audio/1614254198101.wav,disgust,0.6
audio/1614278013306.wav,disgust,1.0
audio/1615555137957.wav,disgust,0.8
audio/1613321518242.wav,disgust,0.8
audio/1616253086537.wav,disgust,0.8
audio/1613684402130.wav,disgust,0.6
audio/1613831866443.wav,no_agreement,0.4
audio/1614030153723.wav,no_agreement,0.2
audio/1613463003952.wav,disgust,0.4
audio/1615920807335.wav,neutral,0.4
audio/1613495793403.wav,disgust,0.6
audio/1614509729016.wav,disgust,0.8
audio/1613061895213.wav,no_agreement,0.4
audio/1613554158076.wav,disgust,1.0
audio/1613119971801.wav,disgust,0.6
audio/1614072952356.wav,no_agreement,0.4
audio/1614278558046.wav,disgust,0.6
audio/1614799072982.wav,disgust,0.8
audio/1614249493338.wav,disgust,0.6
audio/1614625151077.wav,disgust,0.6
audio/1614278804131.wav,disgust,0.4
audio/1614200219914.wav,sadness,0.6
audio/1614764767927.wav,anger,0.6
audio/1613477952087.wav,disgust,0.8
audio/1613772124524.wav,anger,0.4
audio/1614115192776.wav,disgust,0.6
audio/1616670023029.wav,no_agreement,0.4
audio/1616245678369.wav,disgust,0.4
audio/1613478638462.wav,disgust,0.8
audio/1613377621344.wav,surprise,0.8
audio/1614279339194.wav,anger,0.8
audio/1615555166790.wav,disgust,1.0
audio/1613492802749.wav,anger,0.6
audio/1613641498471.wav,disgust,0.6
audio/1613323223766.wav,no_agreement,0.4
audio/1616755238996.wav,disgust,1.0
audio/1613378738051.wav,surprise,0.4
audio/1613478540789.wav,disgust,0.6
audio/1616245397695.wav,disgust,0.8
audio/1613062618746.wav,fear,0.4
audio/1613327105113.wav,disgust,0.8
audio/1613323665243.wav,sadness,0.6
audio/1613554112418.wav,disgust,0.6
audio/1613326586040.wav,sadness,0.6
audio/1613323191931.wav,disgust,0.8
audio/1615371900403.wav,disgust,0.6
audio/1614095979014.wav,disgust,0.6
audio/1613657848682.wav,disgust,0.4
audio/1614550000214.wav,no_agreement,0.4
audio/1613216093177.wav,happiness,0.4
audio/1614153043024.wav,sadness,0.6
audio/1613463111815.wav,disgust,0.6
audio/1614162267332.wav,sadness,0.6
audio/1613554139948.wav,disgust,0.6
audio/1613326889403.wav,disgust,1.0
audio/1616251747087.wav,no_agreement,0.4
audio/1615228336012.wav,disgust,0.6
audio/1613378716869.wav,no_agreement,0.2
audio/1613466562813.wav,disgust,0.6
audio/1613832255042.wav,no_agreement,0.4
audio/1613340260995.wav,disgust,0.8
audio/1613074044810.wav,surprise,0.6
audio/1615920785640.wav,disgust,0.4
audio/1613554184454.wav,disgust,0.8
audio/1614678787605.wav,sadness,0.6
audio/1613418257469.wav,no_agreement,0.4
audio/1613305526346.wav,neutral,0.8
audio/1616245698603.wav,disgust,0.8
audio/1614278060185.wav,surprise,0.6
audio/1613825581712.wav,disgust,0.6
audio/1616253017973.wav,no_agreement,0.4
audio/1613063303861.wav,disgust,0.6
audio/1613472807462.wav,no_agreement,0.4
audio/1613339170279.wav,sadness,0.8
audio/1613685026793.wav,no_agreement,0.4
audio/1613646240734.wav,sadness,0.8
audio/1615555204021.wav,disgust,1.0
audio/1615738305563.wav,disgust,1.0
audio/1614097638471.wav,no_agreement,0.4
audio/1613861004630.wav,disgust,0.6
audio/1616244027393.wav,no_agreement,0.4
audio/1614626230368.wav,anger,0.6
audio/1614275242841.wav,disgust,0.6
audio/1616505692927.wav,disgust,1.0
audio/1614358670402.wav,disgust,0.8
audio/1614254250638.wav,disgust,0.8
audio/1616011001305.wav,no_agreement,0.4
audio/1614266206125.wav,sadness,0.4
audio/1613062635599.wav,no_agreement,0.4
audio/1613467132452.wav,no_agreement,0.4
audio/1613493785121.wav,disgust,0.6
audio/1613493002623.wav,sadness,0.6
audio/1613493068641.wav,fear,0.6
audio/1613319744855.wav,no_agreement,0.4
audio/1613492865249.wav,fear,0.6
audio/1613418324432.wav,no_agreement,0.4
audio/1615227984098.wav,disgust,0.4
audio/1613215766692.wav,disgust,0.4
audio/1614029020999.wav,disgust,0.8
audio/1614091217694.wav,surprise,0.6
audio/1614601856035.wav,disgust,0.6
audio/1616074738407.wav,disgust,0.6
audio/1616700837001.wav,sadness,0.6
audio/1616245637648.wav,disgust,0.4
audio/1613378721368.wav,sadness,0.4
audio/1614202085175.wav,disgust,1.0
audio/1614029413713.wav,no_agreement,0.4
audio/1614358804094.wav,no_agreement,0.4
audio/1616253110506.wav,disgust,0.4
audio/1615758056598.wav,surprise,0.6
audio/1616505503781.wav,disgust,0.6
audio/1614175544504.wav,disgust,0.6
audio/1613646293336.wav,no_agreement,0.4
audio/1613338705951.wav,disgust,0.8
audio/1614166550392.wav,no_agreement,0.4
audio/1616348703479.wav,disgust,1.0
audio/1613477834847.wav,disgust,0.6
audio/1613323216602.wav,disgust,0.6
audio/1614278848887.wav,no_agreement,0.4
audio/1614627207200.wav,disgust,0.6
audio/1614420054756.wav,disgust,0.6
audio/1615738412455.wav,disgust,0.6
audio/1614278897428.wav,sadness,0.8
audio/1615227185299.wav,happiness,0.8
audio/1614601676089.wav,disgust,0.8
audio/1614241757694.wav,sadness,0.8
audio/1613215974763.wav,disgust,0.8
audio/1616245813663.wav,no_agreement,0.2
audio/1614175674387.wav,disgust,1.0
audio/1613338675301.wav,disgust,1.0
audio/1614115231674.wav,disgust,0.6
audio/1613472949738.wav,sadness,0.6
audio/1614152986632.wav,disgust,0.6
audio/1613656703271.wav,anger,0.8
audio/1614017895816.wav,sadness,0.8
audio/1614358766329.wav,disgust,0.8
audio/1613491921838.wav,disgust,0.6
audio/1613671637320.wav,neutral,0.6
audio/1620376601893.wav,no_agreement,0.4
audio/1613768555822.wav,sadness,0.6
audio/1614072934228.wav,disgust,1.0
audio/1616251674823.wav,no_agreement,0.4
audio/1614190702894.wav,disgust,1.0
audio/1614279297006.wav,anger,0.4
audio/1613338941017.wav,sadness,0.8
audio/1614087744230.wav,no_agreement,0.4
audio/1613478972743.wav,disgust,0.6
audio/1614847466036.wav,disgust,0.8
audio/1614030270756.wav,disgust,0.6
audio/1613836756974.wav,disgust,0.6
audio/1613466661032.wav,surprise,0.4
audio/1613338905314.wav,sadness,0.8
audio/1614278265959.wav,no_agreement,0.4
audio/1613492031022.wav,fear,0.4
audio/1614147330449.wav,disgust,0.6
audio/1620376944093.wav,no_agreement,0.4
audio/1614958460882.wav,disgust,0.6
audio/1613493103886.wav,anger,0.6
audio/1613328957494.wav,sadness,0.6
audio/1613930510255.wav,disgust,0.8
audio/1616249501232.wav,sadness,0.6
audio/1615555129747.wav,disgust,1.0
audio/1613320023510.wav,neutral,0.6
audio/1613918825144.wav,fear,0.6
audio/1613825798952.wav,no_agreement,0.4
audio/1614278963735.wav,anger,0.6
audio/1614627126221.wav,disgust,0.6
audio/1613061881304.wav,disgust,1.0
audio/1614147176966.wav,neutral,0.4
audio/1613772167672.wav,disgust,1.0
audio/1613919329455.wav,fear,0.6
audio/1614278953975.wav,disgust,0.6
audio/1616010873284.wav,neutral,0.8
audio/1614162199660.wav,sadness,0.4
audio/1619253510441.wav,disgust,0.6
audio/1615891202854.wav,disgust,0.6
audio/1614602390846.wav,surprise,0.6
audio/1614626096061.wav,disgust,0.8
audio/1613658419166.wav,disgust,0.8
audio/1619253345181.wav,sadness,0.8
audio/1613338599534.wav,disgust,1.0
audio/1614847640661.wav,disgust,0.8
audio/1613646311735.wav,disgust,0.6
audio/1613338756899.wav,fear,0.8
audio/1613466626177.wav,surprise,0.4
audio/1614279248477.wav,anger,0.8
audio/1614112412906.wav,sadness,0.6
audio/1614166964902.wav,disgust,0.6
audio/1614409627984.wav,sadness,0.8
audio/1614119273279.wav,disgust,0.6
audio/1614787201218.wav,no_agreement,0.4
audio/1613320012594.wav,anger,0.4
audio/1617784170466.wav,disgust,0.8
audio/1613823246748.wav,disgust,0.4
audio/1614349554090.wav,no_agreement,0.4
audio/1614185632621.wav,disgust,0.8
audio/1613461211157.wav,disgust,0.8
audio/1613587834972.wav,disgust,0.6
audio/1614601791436.wav,disgust,1.0
audio/1614152933544.wav,disgust,0.8
audio/1614174998779.wav,disgust,0.6
audio/1614279229396.wav,sadness,0.4
audio/1615738759434.wav,disgust,0.6
audio/1614175153723.wav,no_agreement,0.4
audio/1613824110608.wav,no_agreement,0.4
audio/1613061919585.wav,anger,0.6
audio/1614274563171.wav,fear,1.0
audio/1613215643056.wav,sadness,0.6
audio/1613512890318.wav,sadness,0.8
audio/1616251733738.wav,no_agreement,0.2
audio/1613310532180.wav,sadness,0.4
audio/1614279288908.wav,sadness,0.8
audio/1614086541853.wav,fear,0.6
audio/1613478666330.wav,sadness,0.6
audio/1616246502648.wav,fear,0.6
audio/1613831553436.wav,fear,0.8
audio/1615738709024.wav,fear,1.0
audio/1614349636822.wav,fear,0.6
audio/1614278355707.wav,sadness,0.8
audio/1614274289913.wav,fear,0.6
audio/1616270430320.wav,no_agreement,0.4
audio/1614175104230.wav,fear,0.8
audio/1614601984651.wav,fear,0.8
audio/1620376582052.wav,no_agreement,0.4
audio/1615738131450.wav,fear,0.8
audio/1617648472016.wav,fear,1.0
audio/1614251135285.wav,fear,1.0
audio/1614450982067.wav,fear,1.0
audio/1614184163314.wav,fear,0.6
audio/1614450940178.wav,fear,0.6
audio/1613930720788.wav,fear,1.0
audio/1614279011826.wav,sadness,0.6
audio/1616251798086.wav,surprise,0.8
audio/1613824221046.wav,sadness,0.6
audio/1614251143684.wav,fear,0.6
audio/1614274033416.wav,fear,0.8
audio/1613493583867.wav,fear,0.8
audio/1615227000950.wav,surprise,0.6
audio/1614529807960.wav,sadness,0.6
audio/1614715251226.wav,fear,0.4
audio/1614175586202.wav,fear,0.6
audio/1613406076496.wav,fear,1.0
audio/1614279109841.wav,surprise,0.8
audio/1613320058848.wav,no_agreement,0.4
audio/1613463131462.wav,fear,1.0
audio/1614335345157.wav,sadness,0.6
audio/1613405713928.wav,fear,0.8
audio/1614083356635.wav,fear,0.8
audio/1613478160943.wav,fear,1.0
audio/1615737916558.wav,fear,0.8
audio/1613493671953.wav,fear,0.6
audio/1613223295778.wav,fear,0.6
audio/1614073103316.wav,fear,0.8
audio/1616755130601.wav,no_agreement,0.4
audio/1614802335887.wav,fear,0.6
audio/1615929710479.wav,fear,0.6
audio/1613578919309.wav,fear,0.6
audio/1615738386918.wav,neutral,0.4
audio/1613512776699.wav,fear,1.0
audio/1613495783102.wav,surprise,0.6
audio/1616505517700.wav,fear,0.8
audio/1614601905414.wav,sadness,0.8
audio/1616269217282.wav,sadness,0.4
audio/1614625048293.wav,no_agreement,0.4
audio/1613058328259.wav,fear,0.6
audio/1613466983548.wav,fear,0.8
audio/1613339186294.wav,fear,0.8
audio/1613215444887.wav,fear,0.6
audio/1613325186513.wav,sadness,0.4
audio/1616252981118.wav,fear,0.6
audio/1614348500337.wav,fear,0.6
audio/1613478957681.wav,fear,1.0
audio/1613823511079.wav,fear,1.0
audio/1613824035216.wav,disgust,0.6
audio/1614174989402.wav,no_agreement,0.4
audio/1613477792050.wav,fear,1.0
audio/1614765021055.wav,no_agreement,0.4
audio/1614274224912.wav,fear,1.0
audio/1613493600250.wav,fear,0.8
audio/1615228310855.wav,fear,0.6
audio/1615738519355.wav,fear,1.0
audio/1616251583612.wav,fear,0.8
audio/1615929377664.wav,fear,0.8
audio/1614108024486.wav,fear,0.6
audio/1613461024911.wav,fear,0.6
audio/1614627046438.wav,fear,0.8
audio/1613824210458.wav,fear,0.8
audio/1613466653802.wav,no_agreement,0.4
audio/1615227945275.wav,happiness,0.6
audio/1614847606941.wav,fear,0.6
audio/1614029480993.wav,fear,0.6
audio/1613825824682.wav,fear,0.4
audio/1613478901733.wav,fear,1.0
audio/1613466770352.wav,no_agreement,0.4
audio/1613587792725.wav,fear,1.0
audio/1613329064297.wav,anger,0.4
audio/1613317320814.wav,fear,0.8
audio/1613215594120.wav,no_agreement,0.4
audio/1614550546236.wav,fear,0.6
audio/1613663482838.wav,fear,0.8
audio/1613330359183.wav,happiness,0.4
audio/1614163124629.wav,fear,0.8
audio/1614254456594.wav,sadness,0.6
audio/1616246441446.wav,no_agreement,0.4
audio/1613772521542.wav,sadness,0.8
audio/1617648431626.wav,fear,0.8
audio/1613918150227.wav,sadness,0.6
audio/1615738976607.wav,fear,1.0
audio/1614278297076.wav,fear,0.8
audio/1614030720539.wav,fear,0.6
audio/1615738947875.wav,fear,0.8
audio/1613467069836.wav,fear,0.6
audio/1614112086605.wav,sadness,0.6
audio/1616249906234.wav,fear,0.6
audio/1616505554877.wav,fear,0.6
audio/1620665617000.wav,neutral,0.4
audio/1613478681315.wav,fear,0.6
audio/1614409825981.wav,neutral,0.6
audio/1614409489749.wav,neutral,0.8
audio/1614550515486.wav,no_agreement,0.4
audio/1613645500996.wav,fear,0.6
audio/1614191115199.wav,fear,0.8
audio/1613831530807.wav,fear,0.4
audio/1614152776759.wav,sadness,0.6
audio/1613407713368.wav,no_agreement,0.4
audio/1613460848533.wav,no_agreement,0.4
audio/1615371651087.wav,no_agreement,0.4
audio/1613338570129.wav,sadness,0.6
audio/1613478007736.wav,surprise,0.6
audio/1613215147255.wav,fear,0.8
audio/1614273846297.wav,fear,1.0
audio/1613478528015.wav,fear,0.6
audio/1616269456373.wav,fear,0.6
audio/1615110654613.wav,fear,0.6
audio/1613831516422.wav,sadness,0.6
audio/1613403451957.wav,no_agreement,0.4
audio/1614249598103.wav,fear,0.6
audio/1614274961313.wav,fear,0.8
audio/1614029957110.wav,fear,0.6
audio/1613830838793.wav,surprise,0.4
audio/1616269337525.wav,fear,0.8
audio/1613157114584.wav,fear,1.0
audio/1614625168985.wav,fear,0.6
audio/1615228178183.wav,fear,0.4
audio/1614254218524.wav,no_agreement,0.4
audio/1616251892152.wav,neutral,0.6
audio/1613339118641.wav,sadness,0.4
audio/1614340456684.wav,disgust,0.4
audio/1614602279450.wav,fear,0.4
audio/1613461189616.wav,sadness,0.8
audio/1613328174047.wav,fear,0.6
audio/1613466852073.wav,surprise,0.6
audio/1614279223824.wav,sadness,0.6
audio/1613317289646.wav,fear,0.8
audio/1613472982367.wav,fear,0.6
audio/1613319772355.wav,surprise,0.6
audio/1614147055585.wav,surprise,0.6
audio/1614375097522.wav,fear,0.6
audio/1614767740181.wav,fear,0.8
audio/1615228229657.wav,fear,0.8
audio/1620377045713.wav,no_agreement,0.4
audio/1614348480207.wav,surprise,0.6
audio/1613493817665.wav,fear,0.6
audio/1613406501427.wav,no_agreement,0.4
audio/1617007490705.wav,fear,0.8
audio/1614152826368.wav,no_agreement,0.4
audio/1614348535533.wav,neutral,0.6
audio/1613063495574.wav,sadness,0.6
audio/1616075328216.wav,sadness,0.6
audio/1613656646922.wav,no_agreement,0.4
audio/1613326881749.wav,fear,0.8
audio/1613512727765.wav,fear,0.6
audio/1613991909589.wav,fear,0.8
audio/1620217631789.wav,fear,0.6
audio/1613466600753.wav,neutral,0.6
audio/1614576502848.wav,fear,0.6
audio/1613463261076.wav,fear,0.4
audio/1613214939042.wav,fear,0.6
audio/1614191230165.wav,sadness,0.8
audio/1614278116235.wav,fear,0.6
audio/1613493035164.wav,sadness,0.8
audio/1613323412708.wav,sadness,0.6
audio/1613831882580.wav,no_agreement,0.4
audio/1613478309568.wav,fear,0.6
audio/1614601889675.wav,fear,1.0
audio/1613919096151.wav,no_agreement,0.4
audio/1614348787733.wav,fear,0.6
audio/1613302911384.wav,disgust,0.4
audio/1613310468198.wav,fear,0.8
audio/1614550326300.wav,sadness,0.6
audio/1615227198698.wav,no_agreement,0.2
audio/1613823673385.wav,fear,0.6
audio/1613063326351.wav,fear,1.0
audio/1613333378099.wav,no_agreement,0.4
audio/1613406223462.wav,fear,0.8
audio/1615500586993.wav,sadness,0.8
audio/1613493621560.wav,fear,1.0
audio/1613919315726.wav,fear,0.6
audio/1613406242164.wav,fear,0.6
audio/1614601769685.wav,fear,1.0
audio/1614348929829.wav,sadness,0.6
audio/1613222685914.wav,fear,0.8
audio/1615371663210.wav,fear,0.8
audio/1613918037177.wav,surprise,0.6
audio/1613408131120.wav,fear,0.6
audio/1613485491492.wav,sadness,0.6
audio/1616270554638.wav,fear,0.8
audio/1614799003365.wav,fear,0.4
audio/1613467106867.wav,disgust,0.4
audio/1616329113879.wav,neutral,0.6
audio/1614274197944.wav,fear,0.4
audio/1613329196384.wav,fear,0.8
audio/1613830936497.wav,fear,0.6
audio/1614200296692.wav,fear,0.6
audio/1613405848035.wav,fear,0.8
audio/1614284559545.wav,no_agreement,0.4
audio/1616010983136.wav,disgust,0.4
audio/1614003184589.wav,sadness,0.8
audio/1615929621074.wav,fear,0.6
audio/1615371733334.wav,fear,0.6
audio/1616495450791.wav,no_agreement,0.4
audio/1617007541802.wav,neutral,0.4
audio/1614274139630.wav,fear,1.0
audio/1614409598483.wav,fear,0.6
audio/1613493749340.wav,fear,0.6
audio/1615738816212.wav,fear,0.6
audio/1613836736912.wav,fear,0.8
audio/1614880253819.wav,no_agreement,0.4
audio/1614086454397.wav,surprise,0.4
audio/1613310803476.wav,sadness,0.6
audio/1613406418861.wav,fear,0.6
audio/1613678511479.wav,fear,0.6
audio/1614084268168.wav,fear,0.6
audio/1613512826128.wav,sadness,0.6
audio/1614602043115.wav,sadness,0.6
audio/1614802480417.wav,fear,0.8
audio/1615228081502.wav,fear,0.6
audio/1614152844027.wav,no_agreement,0.4
audio/1612879371424.wav,fear,0.8
audio/1614271267820.wav,fear,0.8
audio/1614279188096.wav,fear,0.6
audio/1616149793234.wav,sadness,0.8
audio/1615228598212.wav,no_agreement,0.4
audio/1614087473223.wav,surprise,0.4
audio/1616251611350.wav,fear,0.4
audio/1613407960174.wav,neutral,0.6
audio/1614550051010.wav,sadness,0.6
audio/1614420239655.wav,no_agreement,0.4
audio/1613339773268.wav,fear,1.0
audio/1613478485966.wav,fear,0.6
audio/1615072985370.wav,sadness,0.6
audio/1613824324187.wav,fear,1.0
audio/1613493551283.wav,sadness,0.6
audio/1614767821770.wav,sadness,0.8
audio/1614073073542.wav,sadness,0.8
audio/1614550243078.wav,fear,1.0
audio/1614601944434.wav,sadness,0.6
audio/1614174941341.wav,no_agreement,0.4
audio/1617648417604.wav,fear,1.0
audio/1616505545951.wav,fear,0.6
audio/1614278196198.wav,sadness,0.6
audio/1616253030091.wav,no_agreement,0.4
audio/1614198343343.wav,no_agreement,0.4
audio/1613404767894.wav,no_agreement,0.4
audio/1614174534535.wav,disgust,0.4
audio/1614279470831.wav,surprise,0.8
audio/1613554168689.wav,sadness,0.6
audio/1614171768883.wav,sadness,0.6
audio/1613223315717.wav,sadness,0.6
audio/1612887923931.wav,fear,0.8
audio/1614088058928.wav,fear,0.4
audio/1615416336506.wav,fear,0.6
audio/1614550539586.wav,fear,0.6
audio/1614802425125.wav,fear,0.8
audio/1616248745880.wav,disgust,0.4
audio/1614174692654.wav,surprise,0.8
audio/1613466458737.wav,sadness,0.8
audio/1613327180568.wav,sadness,0.6
audio/1614162166873.wav,surprise,0.6
audio/1613512614911.wav,sadness,0.4
audio/1614349008307.wav,no_agreement,0.4
audio/1613824288051.wav,fear,1.0
audio/1614802404917.wav,fear,0.8
audio/1614610438250.wav,fear,1.0
audio/1616245649038.wav,neutral,0.6
audio/1613377801223.wav,sadness,0.8
audio/1613824096096.wav,fear,0.8
audio/1614030539928.wav,fear,0.8
audio/1614601740137.wav,fear,0.6
audio/1619253543579.wav,no_agreement,0.4
audio/1614880177923.wav,fear,1.0
