file,speaker,transcription
audio/1614274670223.wav,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,s4
audio/1613819050379.wav,0cbb25eb2f688647e57e2b5a59e0e4bd4afd5005b696fd6f59ac4b98cbb77dcc,s17
audio/1614030231302.wav,c09213cf20b32fe2436b92ded92caeed5d938b454c0cd94fea66658823c812b3,s13
audio/1614240499326.wav,a0a5106be37f2233dad26f446fb0980ebc814cf1a95e1f1d8f33f193faa92649,s10
audio/1614016902084.wav,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,s12
audio/1616246148878.wav,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,s6
audio/1613466844442.wav,4aa97df0f04f62f7f564695f551e2f7f0c38fa4a9ced680b5f5e2e403648fcca,s0
audio/1614011915237.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,s10
audio/1614116871071.wav,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,s1
audio/1613493161885.wav,9168b364a8f5456e8e2a5f2666ae4c0541fafe4bf87cdd15f4ad13b3459dd23a,s7
audio/1620376549312.wav,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,s2
audio/1615228628426.wav,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,s10
audio/1613326291349.wav,f5c429e542a8b50b7b9012a5afbbb1eefc7450d33cb7f3a0ef61fefd9b25ffad,s2
audio/1616352228143.wav,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,s1
audio/1613327064437.wav,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,s6
audio/1613656612514.wav,53951a018a6b924a8a2ea025e17b25435d3dc3575d6e4fc350ea1ffe3ea1d821,s8
audio/1613478925159.wav,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,s0
audio/1614409184294.wav,7a49d0e37774f8a5296044c04481158b1264d9f7b9a2029223f5c4b139418860,s9
audio/1616249914271.wav,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,s7
audio/1615738067965.wav,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,s13
audio/1614108012461.wav,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,s1
audio/1615840060964.wav,dd2d1f0c559c0c2a7d4726787b64755b048c74f6527121f00f26d9fa57317277,s11
audio/1614078865624.wav,0518bb1812bd73aeb1a16e59f6205fca9f97ad2975fbe1a5ce10ef9389de091e,s6
audio/1613821938292.wav,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,s17
audio/1614340683394.wav,e97aa2d5302af799fa82bab4058a389fafe4f854e7686319713c6b8710182b1b,s8
audio/1616352236757.wav,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,s7
audio/1613668812178.wav,9acf7adbcf2db264f6a9bd474a10777936cda93b350bc9898ca5ae5c430e2156,s16
audio/1615576418060.wav,d4bbc5043503b9aed309ede00854ee48937684b57a1cc030ee5f42986fbfed7c,s9
audio/1613653271655.wav,d025f207376489fde96cf5f49b4733dd1eb16b188a60643ab438907f715aa585,s9
audio/1614958574886.wav,4e0461b76a08a248fe7186f12c3554407c40ea4493e2b3093d9eafdbb1bbef42,s8
audio/1616253117148.wav,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,s17
audio/1617549854962.wav,72fd3f14c5a1f7258f837056d8ec7992464a557289fda307731d032771d1686d,s2
audio/1620240294024.wav,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,s9
audio/1613821976005.wav,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,s5
audio/1616244179856.wav,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,s1
audio/1614265890860.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,s12
audio/1614116862356.wav,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,s1
audio/1613064897549.wav,b383ef72f49b3aeb2da2c3989daafef86cc184282f0a19af80489c68c1a66883,s1
audio/1614153748446.wav,b71d413455549a1824f63bf274dfd7c8c5dbda42425531fb0b44d1dab7e94ea0,s5
audio/1614348992130.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,s5
audio/1615226470858.wav,297dbf27a05b103c6404bfd5938cec4da1067e0a1ed90e3af471f57044377d33,s4
audio/1616504943016.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,s2
audio/1614118140379.wav,303b9a2a89bffc7b5f009c02af0e98b63c4ae87b6a6aee77b1bc5813a3b7583f,s8
audio/1614153865875.wav,b71d413455549a1824f63bf274dfd7c8c5dbda42425531fb0b44d1dab7e94ea0,s0
audio/1615388469873.wav,12b74feef88433eff5ef0290374cd7c3fae8fedab6aaff94d765c10af575ff33,s12
audio/1613657684852.wav,5b8476bb94a4a1a17df32b417ec035029f48e4487c9055203fb02353eccd46a1,s6
audio/1614087498050.wav,51dc35b1b8aa6a1a57d8897115b169b0f4723cb401f6ff6a72f8227373588fa6,s2
audio/1614117756152.wav,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,s11
audio/1613658113040.wav,5b8476bb94a4a1a17df32b417ec035029f48e4487c9055203fb02353eccd46a1,s2
audio/1613563438760.wav,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,s10
audio/1620377104337.wav,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,s17
audio/1613132398869.wav,b359f2d31884f3bc041ee89656dfd489235268d201390c6a349392bdef3da15a,s12
audio/1613861020006.wav,edf8681d2e17f245d4597fd49366b09a1f266bba012969137871fce1727a74df,s4
audio/1614016428738.wav,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,s11
audio/1613063254585.wav,322ad29ca10bc60cfff594bdaf0047340c284fb1bcb15c37cf7256b221cebb30,s3
audio/1613223094603.wav,9f708824dac5365d965b24a88514c382f13fea6671063de5309a07f762bdc0a0,s12
audio/1614118184502.wav,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,s15
audio/1613472561134.wav,f8710902ce31a673185ffd93d3140f32bea4098fee10e39532557626b4d05efb,s15
audio/1613493061445.wav,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,s7
audio/1614016726546.wav,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,s17
audio/1614348582693.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,s4
audio/1614720985004.wav,d243c5fcc85f46d92139688b5f604924ea80b32d9b3049000275badb7a7d67a6,s10
audio/1614190682613.wav,d47c6f591a677ba80bd2f4e884f3a7f15fd9b4aba36c68df161517f594f8e942,s13
audio/1614335404622.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,s0
audio/1614073026556.wav,d517c7deca67aedec5841f1a0083898ca6083a5fde6054b4ed2de1cb618cd8f5,s9
audio/1614274022056.wav,33fae0227059f08853c11257fe73f4976d4527614588b9b30289c213fea025c9,s0
audio/1613477756656.wav,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,s10
audio/1614013784041.wav,00cb13bcf2382ca6eea64f955fc100530bb625a8e646ca83a2c207fd1d460dcd,s11
audio/1615239920687.wav,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,s0
audio/1613463796618.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,s6
audio/1613311083885.wav,c5901553395ac83eaed42a12f1732d6d12918f0f6078469a7a7fa0ba1b0ffb8c,s12
audio/1614636324443.wav,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,s11
audio/1615229597197.wav,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,s6
audio/1613299745685.wav,fed370a920999e1f0e9ec1aa991e6d2be1b5c96f4268b9995329ee996de953f6,s8
audio/1614116121550.wav,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,s15
audio/1614205731348.wav,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,s13
audio/1614329781909.wav,cd8b199e87bcea323147bcb054d58a9a2bb7daedf6480e2703a4d2cf856fbc68,s7
audio/1613326758098.wav,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,s7
audio/1615929428581.wav,0e858ac8241c97fa44ae4c7a49289f859aef6eb53facfc3f50133ed4d28201d1,s2
audio/1613762993704.wav,5d71d71e4f3b40075035b0c459fe9638bdd1dfc35654f05eba18cec31c1ad4d8,s0
audio/1614513700219.wav,380778cf8947e1223315a5e2d4f6d0e51a559e2a37ef524aad9c72f9afe5630b,s6
audio/1613467113044.wav,4aa97df0f04f62f7f564695f551e2f7f0c38fa4a9ced680b5f5e2e403648fcca,s13
audio/1613563212712.wav,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,s12
audio/1614368052438.wav,58b67a68595dcb3ea620a5ecb43342294dbb6cfe83ab6c70a35618794eb1bca0,s2
audio/1613830820467.wav,509ce83c88888f7d75edabc19670ab07530413773ce7be5c2aee2a6b98638de7,s11
audio/1614349608967.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,s2
audio/1619253397132.wav,3a8927e93a0a145def797ce89c3ab0ab7073604b4398783a9678d9879804b4b1,s16
audio/1613401597267.wav,90a2e75a60f130e90f2eb42f6a720f59cc04ca7a23d4c1132958f860d28eac22,s11
audio/1613993778176.wav,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,s17
audio/1614847574450.wav,530b6cb691a60c039adba429740bd2237964506b0a0e160ac8268b7d45c3f35c,s3
audio/1614409678097.wav,7a49d0e37774f8a5296044c04481158b1264d9f7b9a2029223f5c4b139418860,s15
audio/1614087516100.wav,c64f81213d168187d346b356bea56d60c6feb02e4914ce98f044bfcdb68a77d8,s1
audio/1613918858545.wav,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,s12
audio/1616250036973.wav,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,s2
audio/1613478316594.wav,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,s17
audio/1614775859909.wav,e24ae79becf81a4c1c0cdc31213d470f84ebd1c7e33642a6a408e08b1e5ce357,s9
audio/1614088050883.wav,51dc35b1b8aa6a1a57d8897115b169b0f4723cb401f6ff6a72f8227373588fa6,s17
audio/1613325934743.wav,3098d65fb90699a18bd6365a1e2bc750c90e373de09fe22c334de62de8217a03,s4
audio/1615228223775.wav,8e0c2c89852e802de022aa0220dbc78053cfa0a9d8abe20853ead33d43c9eaf7,s5
audio/1615910691837.wav,9e818c36663ed2ff3ef74a3a8e96c1127a5bad36f4ccaaf1bae0823e51326eb5,s11
audio/1613067811783.wav,3f71145b443f3e3329969e613fbdd50de014b5d02cf1f3b966b6e789c68c534c,s16
audio/1613303930845.wav,8687e581ad2a82aa7884ec5890d07f94834b5e81ad7638ae46b3aae972a40b3e,s10
audio/1615229114447.wav,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,s14
audio/1614274584834.wav,33fae0227059f08853c11257fe73f4976d4527614588b9b30289c213fea025c9,s5
audio/1614023167759.wav,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,s4
audio/1614576427996.wav,c1a16d00938197a5700113b0ef09df33291897329d57c81296b2e5e3aa891880,s16
audio/1616075298262.wav,c01005b5932208270216164dfed9cd52bd9141fee0127fe255c4cdcca8bde06b,s11
audio/1613057780217.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,s14
audio/1614023293710.wav,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,s16
audio/1616238867486.wav,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,s13
audio/1614078734543.wav,0518bb1812bd73aeb1a16e59f6205fca9f97ad2975fbe1a5ce10ef9389de091e,s0
audio/1613326300051.wav,f5c429e542a8b50b7b9012a5afbbb1eefc7450d33cb7f3a0ef61fefd9b25ffad,s5
audio/1614543494204.wav,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,s15
audio/1614358917680.wav,9299497bc321d5d9ece8f0e6f4932161650ff277c3446699bc45b73ce8595260,s2
audio/1614601663162.wav,2116b7b5ba182d8fbc46f79f93be85190a70051c85d8f0650b8ddfdf9ef0dec5,s13
audio/1614016487656.wav,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,s1
audio/1613415780184.wav,9bb0fb159f305c385aee375931ef21c512302d2b7f6005d1d08a5fb62e6e7d70,s1
audio/1614022638971.wav,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,s5
audio/1614013235449.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,s1
audio/1613492076708.wav,9826b1ccf256d52255018dc0f525f81e07970f29d132a6f9bfd4a1ac1ab6664e,s1
audio/1614112228355.wav,5d1ecf78469237d6bc4d93b41b7ff4a5156f0bc64e87ec513a9a6b15aa029a8e,s17
audio/1614117805742.wav,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,s0
audio/1613562335136.wav,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,s11
audio/1614802453555.wav,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,s11
audio/1615228496977.wav,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,s17
audio/1614263461002.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,s7
audio/1614273917122.wav,33fae0227059f08853c11257fe73f4976d4527614588b9b30289c213fea025c9,s8
audio/1613491934388.wav,9826b1ccf256d52255018dc0f525f81e07970f29d132a6f9bfd4a1ac1ab6664e,s14
audio/1613466820315.wav,4aa97df0f04f62f7f564695f551e2f7f0c38fa4a9ced680b5f5e2e403648fcca,s2
audio/1614272614385.wav,06d6f85c05ee5aff58c5b24976e5cf33092392989ebbe11236667c6d7afe5f80,s13
audio/1616504965075.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,s1
audio/1613406228783.wav,415eb3920eb4b3d4645eb42bae62fd32cdd3e731c2662cbb0d480c3792b43066,s12
audio/1613823825860.wav,bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,s4
audio/1614279280416.wav,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,s1
audio/1613930493951.wav,1718aa7e2d0821e3ade5783b4e045ab5930ec22054a0fe5e80146dfce17fae3d,s5
audio/1616248698716.wav,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,s1
audio/1613420115310.wav,890ce843ef7debb34898be4a6674564185e03abc72c010d5afcc8e06cffc5e1a,s6
audio/1614184309954.wav,7c24207396d6f2f5daac0aa6dfe096c98bdb2dfaaeb573ed57cf465764eba566,s8
audio/1613378040668.wav,5502f1a5a5ad6152521568917216a0d48a20ad7e60068821b6f1dbaca3931489,s11
audio/1613840962667.wav,5b1d678a1b4936c172e8c239785f89a2693f7603890c413fffc9e8629243cd77,s6
audio/1613329040554.wav,4c2c881938da192249389ef87573af9fec30484604a20fd18763681ce5379d16,s7
audio/1614847263646.wav,530b6cb691a60c039adba429740bd2237964506b0a0e160ac8268b7d45c3f35c,s7
audio/1615228298124.wav,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,s0
audio/1613326537118.wav,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,s12
audio/1613326730264.wav,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,s15
audio/1613460919718.wav,265516137db775baa365a0472582c3095cc72a3047a57d1c74a7aa1beac2ef2a,s0
audio/1615308181004.wav,412b899fc42bd906403cfcd3ed51085c07310c1ee93e40ff21c7dff50a39fc01,s15
audio/1614118257685.wav,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,s2
audio/1620665718015.wav,39bf573469551ecb760d59bd0e38e18c2727456e62a732ce5510b7b248d4757e,s12
audio/1613816626799.wav,1f254faa04cffa0d0a8c75f8514f0087429c37cc3516f7abb69c6660db2e6407,s16
audio/1613328910828.wav,4c2c881938da192249389ef87573af9fec30484604a20fd18763681ce5379d16,s0
audio/1613831831082.wav,509ce83c88888f7d75edabc19670ab07530413773ce7be5c2aee2a6b98638de7,s8
audio/1615371709658.wav,5d627539b9905f0775a597946b990ed745940e7b7a2e39bc28830e54edbc09b0,s2
audio/1614513994651.wav,ecd91d8b505d4bab56a96201ff3e58d9e18ce84d5b7f4231f98c9cb24bb900a9,s5
audio/1613329183185.wav,4c2c881938da192249389ef87573af9fec30484604a20fd18763681ce5379d16,s3
audio/1613563117147.wav,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,s3
audio/1614275129316.wav,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,s11
audio/1613821895501.wav,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,s7
audio/1614204988117.wav,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,s10
audio/1620376561505.wav,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,s10
audio/1613065141452.wav,b9b49cbf60791aa43825f7cb70fce1cabb78f2a73daba8298108662b3cd3e922,s14
audio/1613226933987.wav,0518bb1812bd73aeb1a16e59f6205fca9f97ad2975fbe1a5ce10ef9389de091e,s4
audio/1615737710904.wav,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,s11
audio/1613405881728.wav,415eb3920eb4b3d4645eb42bae62fd32cdd3e731c2662cbb0d480c3792b43066,s10
audio/1613563043832.wav,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,s2
audio/1616866994997.wav,457b3259ae7357e8815b60dd88b1292acd45a52697e15a696f56ffdac3363acc,s10
audio/1613377983549.wav,5502f1a5a5ad6152521568917216a0d48a20ad7e60068821b6f1dbaca3931489,s0
audio/1613823282449.wav,bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,s13
audio/1614690731297.wav,0b691c4ffad07f1b98e5e4143643934557180630fd96d8d66f7ce6e6ba1a7320,s6
audio/1613645532969.wav,026c4643a1d88e86eb050ba36c1b9de370ec06a34d58152fba030b80c1f7f573,s4
audio/1614016366378.wav,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,s6
audio/1614204615978.wav,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,s14
audio/1614880316946.wav,f12c2c31c3d353aa849a8df40e3d057a8ff361efeb5ae08c0899914f277c0a67,s17
audio/1614117014760.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,s9
audio/1613406129128.wav,415eb3920eb4b3d4645eb42bae62fd32cdd3e731c2662cbb0d480c3792b43066,s16
audio/1613495812765.wav,986219b90f2d2050ff9109e870ca007d43c5e5224dec5871663d331aa09b1d37,s8
audio/1613941729863.wav,b33a55596a12d5dfee0f9f0da2e6b99d337b786aee6bca4f04aa8386ed6f9845,s15
audio/1613377831339.wav,5502f1a5a5ad6152521568917216a0d48a20ad7e60068821b6f1dbaca3931489,s12
audio/1614254198101.wav,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,s16
audio/1614454724587.wav,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,s6
audio/1614153794916.wav,b71d413455549a1824f63bf274dfd7c8c5dbda42425531fb0b44d1dab7e94ea0,s7
audio/1614278013306.wav,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,s14
audio/1616505280351.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,s16
audio/1615555137957.wav,2ee38ab6370fe93156f4b8aba1d17e88fb8e5b1fa02264a8f699640601e671bb,s3
audio/1613321518242.wav,af496cdb16377985dc70da977d1f64fcac49f030e74467a933d1e02563a9434f,s6
audio/1616253086537.wav,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,s8
audio/1613684402130.wav,40677e573fd6852baa024a6e81f67e2a783a9dfcb6236d94a681f5b81f3c5eab,s9
audio/1613831866443.wav,509ce83c88888f7d75edabc19670ab07530413773ce7be5c2aee2a6b98638de7,s1
audio/1616239475018.wav,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,s8
audio/1616238933733.wav,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,s6
audio/1614030153723.wav,c09213cf20b32fe2436b92ded92caeed5d938b454c0cd94fea66658823c812b3,s6
audio/1613463003952.wav,b4821c502ef74731863784b38f670fb3ee5a2670ee3715c86814968bc76443cd,s11
audio/1615920807335.wav,4a2ab2038d94e3051ac7e771f99f5f6c5ab63fe3f94be0d32b61e62352bd8db6,s11
audio/1613512574700.wav,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,s7
audio/1613495793403.wav,986219b90f2d2050ff9109e870ca007d43c5e5224dec5871663d331aa09b1d37,s7
audio/1614509729016.wav,068ce32e3f80d8e879142b417ba9f9ab2985ef1f102167758eb0450d047e099a,s14
audio/1613061895213.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,s10
audio/1613554158076.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,s15
audio/1613119971801.wav,a7d5dc51019afba11cadd14cccdfe1f876558e6ebdf460468787782150d02ece,s11
audio/1614072952356.wav,d517c7deca67aedec5841f1a0083898ca6083a5fde6054b4ed2de1cb618cd8f5,s15
audio/1614278558046.wav,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,s12
audio/1614799072982.wav,1cd62752ceb5d75ca20a834e891d7bb0b5a6e218724761f7fad1605af89f25ca,s5
audio/1614249493338.wav,5b97872349346612a02b49434e8aca7d3e0a12ddcf2d2cb03372c21fa293c7f2,s10
audio/1614625151077.wav,1e03ad2efe6a505d925b8727c0e0d6dfca16ee799b52b8a8ff2e0aae33814a3c,s7
audio/1614278804131.wav,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,s9
audio/1613412697263.wav,877d558457a54ee71d29cb1337a0f0b9969a00fef09805e788b559b487426fc3,s9
audio/1614200219914.wav,710c3906ca8b54f86c9e020d989792d03b9a0d8904d7b57b3f57e74ab1746625,s3
audio/1614764767927.wav,e55c07a5484fb68c1f872cb4f1998cbe35007306ff8200d3fd1b4e746678a9d6,s12
audio/1613477952087.wav,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,s14
audio/1613772124524.wav,d8ac68aec58c2f6cf933154a1778fb4fbe6becff6eea0f0e8de6d5171d09641e,s5
audio/1614543676985.wav,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,s12
audio/1614115192776.wav,5b8476bb94a4a1a17df32b417ec035029f48e4487c9055203fb02353eccd46a1,s0
audio/1616670023029.wav,5905f540a9e76fd40a5c8c50fba9e45dd7cccda1a02c29f1b606a9ce761540c9,s2
audio/1616245678369.wav,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,s15
audio/1613401273901.wav,9d3feff79d35684ee9a491256c08dc065be663f75e79ffae2f6d015b7fdedcd8,s14
audio/1614016218393.wav,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,s2
audio/1615388590961.wav,12b74feef88433eff5ef0290374cd7c3fae8fedab6aaff94d765c10af575ff33,s10
audio/1614543719469.wav,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,s14
audio/1613478638462.wav,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,s1
audio/1613377621344.wav,5502f1a5a5ad6152521568917216a0d48a20ad7e60068821b6f1dbaca3931489,s14
audio/1616245278836.wav,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,s8
audio/1613384918769.wav,659dfe05a37f6ae639f658233bc7a05082f075c71da9ab3da5f6962008a6b13a,s6
audio/1614279339194.wav,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,s0
audio/1615229383341.wav,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,s5
audio/1614205744129.wav,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,s17
audio/1615555166790.wav,2ee38ab6370fe93156f4b8aba1d17e88fb8e5b1fa02264a8f699640601e671bb,s7
audio/1615229774117.wav,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,s15
audio/1613492802749.wav,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,s17
audio/1613641498471.wav,8b04d87b5d2ba065a2f4080716c107d70f5d66a3396073091886e76e615af617,s12
audio/1613323223766.wav,a5af4d285ec86e6a653a3a2fcdaf5b76a85815e09099098a07c7ed580b62ffb7,s12
audio/1615226334835.wav,297dbf27a05b103c6404bfd5938cec4da1067e0a1ed90e3af471f57044377d33,s3
audio/1613384829501.wav,659dfe05a37f6ae639f658233bc7a05082f075c71da9ab3da5f6962008a6b13a,s10
audio/1613036474546.wav,ea4b096611ef2686eebb0c34e812f3f6c94dd5ff2c8aef1524c76481495ad258,s0
audio/1613668994010.wav,9acf7adbcf2db264f6a9bd474a10777936cda93b350bc9898ca5ae5c430e2156,s8
audio/1616755238996.wav,3bc51062973c458d5a6f2d8d64a023246354ad7e064b1e4e009ec8a0699a3043,s7
audio/1613303181855.wav,1bbcb696c08f6f7a9e50ae937e79f11ba85e87009e5a0e21da1814dcda6ee00a,s14
audio/1613378738051.wav,e7d486b923ff5d70ab28d1f0383f613f4e2d4e02514966f3ff6cdc7446b2f3cd,s7
audio/1614012832552.wav,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,s16
audio/1613478540789.wav,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,s16
audio/1616245397695.wav,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,s12
audio/1613062618746.wav,322ad29ca10bc60cfff594bdaf0047340c284fb1bcb15c37cf7256b221cebb30,s13
